t,x,y,x_ref,y_ref,error
45.052,-2.3301532394264215,2.5776134113972224,2.5,0.0,5.474894630488917
45.054,-2.3306682871588795,2.577878485830104,2.5,0.0,5.475473823174411
45.056,-2.331183732966245,2.578143579357888,2.5,0.0,5.476053376060351
45.058,-2.3316993323961004,2.578408449137443,2.5,0.0,5.476632959151114
45.06,-2.3322148627537724,2.5786729498758434,2.5,0.0,5.477212307573977
45.062,-2.3327302561864265,2.5789371082439145,2.5,0.0,5.477791374024499
45.064,-2.3332454762060286,2.5792009770641844,2.5,0.0,5.478370151181361
45.066,-2.333760508965414,2.5794646146655253,2.5,0.0,5.478948654289903
45.068,-2.334275350488875,2.5797280712511426,2.5,0.0,5.479526903478573
45.07,-2.334790002247625,2.579991387308029,2.5,0.0,5.480104919106677
45.072,-2.335304468408919,2.5802545945239665,2.5,0.0,5.480682719769254
45.074,-2.335818754443107,2.5805177176646357,2.5,0.0,5.4812603219519485
45.076,-2.3363328663495473,2.5807807763536648,2.5,0.0,5.481837740186173
45.078,-2.336846794035033,2.581043582980199,2.5,0.0,5.482414877242531
45.08,-2.3373602753030402,2.581305560898187,2.5,0.0,5.482991230323446
45.082,-2.33787336997415,2.581566423086297,2.5,0.0,5.48356671708402
45.084,-2.338386326365786,2.5818266091053723,2.5,0.0,5.4841417635440415
45.086,-2.338899012918848,2.582086295243132,2.5,0.0,5.484716336631221
45.088,-2.339407539071035,2.582344175400907,2.5,0.0,5.485286389008741
45.09,-2.3399080105348165,2.582597966703266,2.5,0.0,5.485847410205549
45.092,-2.3403976899040178,2.582845698833849,2.5,0.0,5.486396057560251
45.094,-2.3408748099115986,2.583085644830039,2.5,0.0,5.486929958889914
45.096000000000004,-2.3413386075357736,2.5833163871288423,2.5,0.0,5.487447773676287
45.098,-2.3417884772237842,2.5835368775903196,2.5,0.0,5.487948474252118
45.1,-2.3422243366006277,2.583746253367584,2.5,0.0,5.488431581768913
45.102000000000004,-2.3426459585708432,2.5839438940319632,2.5,0.0,5.488896603832831
45.104,-2.343053486424901,2.584129257336043,2.5,0.0,5.489343411647018
45.106,-2.3434498993883994,2.5843038774249547,2.5,0.0,5.489775355946649
45.108000000000004,-2.343839004420158,2.584469826007561,2.5,0.0,5.490196770816654
45.11,-2.3442236287991562,2.5846288841554794,2.5,0.0,5.490610989191172
45.112,-2.344605178202828,2.584782257188925,2.5,0.0,5.491019818735708
45.114000000000004,-2.3449848146813284,2.584930480909581,2.5,0.0,5.491424537005686
45.116,-2.3453633726801795,2.5850744179126597,2.5,0.0,5.4918262863511185
45.118,-2.3457414542350583,2.5852146836708294,2.5,0.0,5.492225887739813
45.12,-2.3461195194865727,2.5853515441790673,2.5,0.0,5.492623872443648
45.122,-2.3464978623155774,2.5854851099795404,2.5,0.0,5.493020551878118
45.124,-2.3468766705663384,2.5856153944208216,2.5,0.0,5.493416098162069
45.126,-2.347256059070851,2.585742355417421,2.5,0.0,5.4938105929126015
45.128,-2.3476360933853235,2.585865918178816,2.5,0.0,5.494204058887046
45.13,-2.3480168050575982,2.585985989055636,2.5,0.0,5.494596479971295
45.132,-2.3483982017093368,2.5861024638890697,2.5,0.0,5.494987814005728
45.134,-2.3487802737250134,2.586215233152341,2.5,0.0,5.495378001107298
45.136,-2.349162998796812,2.5863241851421708,2.5,0.0,5.495766969181954
45.138,-2.349546345104683,2.5864292079772446,2.5,0.0,5.496154637671322
45.14,-2.3499302736232286,2.586530190857351,2.5,0.0,5.4965409201809505
45.142,-2.3503147398614996,2.5866270248600407,2.5,0.0,5.496925726390527
45.144,-2.3506996952263224,2.586719603445174,2.5,0.0,5.497308963494438
45.146,-2.351085088128028,2.586807822773154,2.5,0.0,5.497690537327333
45.148,-2.351470864903186,2.5868915819030756,2.5,0.0,5.498070353271725
45.15,-2.3518569706016605,2.586970782912594,2.5,0.0,5.49844831700902
45.152,-2.3522433496684876,2.5870453309661383,2.5,0.0,5.498824335153448
45.154,-2.3526299465406924,2.587115134348589,2.5,0.0,5.499198315794679
45.156,-2.3530167061727494,2.5871801044755345,2.5,0.0,5.499570168966465
45.158,-2.353403573961894,2.587240156093856,2.5,0.0,5.499939806675219
45.160000000000004,-2.353790493559457,2.587295208374738,2.5,0.0,5.500307141482831
45.162,-2.354177408161074,2.587345185035788,2.5,0.0,5.500672087702487
45.164,-2.354564263310502,2.5873900130788448,2.5,0.0,5.501034563279128
45.166000000000004,-2.3549510080419855,2.5874296224458866,2.5,0.0,5.501394490635839
45.168,-2.3553375953327476,2.5874639458966686,2.5,0.0,5.501751797015814
45.17,-2.3557239822753013,2.5874929189366846,2.5,0.0,5.5021064146007745
45.172000000000004,-2.3561101301294975,2.587516479753996,2.5,0.0,5.502458280527426
45.174,-2.3564960043193537,2.5875345691597276,2.5,0.0,5.502807336856931
45.176,-2.3568815744013727,2.5875471305331574,2.5,0.0,5.50315353052138
45.178000000000004,-2.3572668124950695,2.587554104232404,2.5,0.0,5.503496809310965
45.18,-2.3576516738029123,2.587555357212751,2.5,0.0,5.503837071592931
45.182,-2.358036111420506,2.5875507933622552,2.5,0.0,5.504174231262606
45.184,-2.3584190603266237,2.587540379791409,2.5,0.0,5.5045073333402055
45.186,-2.3587991210137274,2.587524098208315,2.5,0.0,5.504835134422513
45.188,-2.359174944514384,2.587501981956426,2.5,0.0,5.505156459904187
45.19,-2.3595452785145024,2.5874742183281727,2.5,0.0,5.50547029275843
45.192,-2.359909035664729,2.587441147630181,2.5,0.0,5.505775833375844
45.194,-2.360265278229025,2.587402915120282,2.5,0.0,5.506072322439254
45.196,-2.360613043076265,2.587359911612378,2.5,0.0,5.506359093515599
45.198,-2.3609514001490046,2.5873126542360336,2.5,0.0,5.506635568600893
45.2,-2.361279774384924,2.587261652655004,2.5,0.0,5.50690147942952
45.202,-2.3615974291600383,2.58720741365335,2.5,0.0,5.507156413656539
45.204,-2.3619036561003224,2.587150355187735,2.5,0.0,5.5073999420370505
45.206,-2.36219784264296,2.5870909186818802,2.5,0.0,5.507631730837503
45.208,-2.3624794999942846,2.5870295524499687,2.5,0.0,5.507851558739955
45.21,-2.362748142227023,2.5869667058888104,2.5,0.0,5.5080592073896195
45.212,-2.3630032939059924,2.5869028295293783,2.5,0.0,5.508254468156644
45.214,-2.3632444904155707,2.586838374732741,2.5,0.0,5.508437142288849
45.216,-2.3634714396965784,2.586773828130646,2.5,0.0,5.508607199886917
45.218,-2.3636840006206246,2.5867097220784574,2.5,0.0,5.508764765733626
45.22,-2.3638820699158845,2.5866466032001947,2.5,0.0,5.508910004701143
45.222,-2.3640655544544904,2.586585016970483,2.5,0.0,5.509043090051744
45.224000000000004,-2.3642343711446205,2.5865255054358176,2.5,0.0,5.509164202281024
45.226,-2.364388445278069,2.586468605580667,2.5,0.0,5.509273526900728
45.228,-2.3645277094262624,2.5864148483051235,2.5,0.0,5.509371252993315
45.230000000000004,-2.3646521025496576,2.5863647575838296,2.5,0.0,5.509457572040324
45.232,-2.364761569289071,2.586318849686376,2.5,0.0,5.509532676940479
45.234,-2.364856059395306,2.5862776324136614,2.5,0.0,5.509596761157611
45.236000000000004,-2.364935528241454,2.5862416042225753,2.5,0.0,5.5096500187723105
45.238,-2.3649999654657172,2.5862112433316184,2.5,0.0,5.509692664669809
45.24,-2.365049331275393,2.5861869804222346,2.5,0.0,5.509724865494522
45.242000000000004,-2.365083507105811,2.5861691809307574,2.5,0.0,5.509746687780577
45.244,-2.3651023518850915,2.5861581705397336,2.5,0.0,5.509758159608031
45.246,-2.365105766845731,2.5861542808398754,2.5,0.0,5.50975934927307
45.248,-2.365093234522003,2.5861569688710935,2.5,0.0,5.509749544964117
45.25,-2.365064257209073,2.5861656682254885,2.5,0.0,5.509728041408347
45.252,-2.3650068209541995,2.586186694350753,2.5,0.0,5.509687194929288
45.254,-2.364919232571819,2.5862234227238052,2.5,0.0,5.509627095520387
45.256,-2.3648021078902666,2.586276223803144,2.5,0.0,5.509548461965194
45.258,-2.364656996470097,2.5863447924927274,2.5,0.0,5.50945252080093
45.26,-2.3644855478359235,2.5864284809493636,2.5,0.0,5.509340426237119
45.262,-2.364289355414654,2.5865266503545303,2.5,0.0,5.509213287411781
45.264,-2.3640698936895435,2.586638794894626,2.5,0.0,5.509072171060289
45.266,-2.3638285015453806,2.5867644887637145,2.5,0.0,5.508918061904187
45.268,-2.3635663835096445,2.586903311825805,2.5,0.0,5.508751828821153
45.27,-2.363284630495599,2.587054866775114,2.5,0.0,5.5085742511941795
45.272,-2.362984233436618,2.5872187783102887,2.5,0.0,5.5083860305442025
45.274,-2.3626660972276596,2.587394690356072,2.5,0.0,5.508187801519668
45.276,-2.3623310520804113,2.5875822623663276,2.5,0.0,5.507980140172824
45.278,-2.361984396290311,2.5877819507804745,2.5,0.0,5.507767941240412
45.28,-2.3616292612616916,2.587995946453335,2.5,0.0,5.507555001342683
45.282000000000004,-2.361265065067275,2.5882234382621068,2.5,0.0,5.5073404288470185
45.284,-2.3608912748016517,2.5884634803148305,2.5,0.0,5.507123312071957
45.286,-2.3605075560515183,2.5887150520135163,2.5,0.0,5.506902879382861
45.288000000000004,-2.3601137252081976,2.5889771575940204,2.5,0.0,5.506678503826124
45.29,-2.3597097420102413,2.5892488881749807,2.5,0.0,5.506449725685745
45.292,-2.3592956363448963,2.5895294295948963,2.5,0.0,5.506216191554652
45.294000000000004,-2.3588714166007096,2.58981814085172,2.5,0.0,5.505977610356225
45.296,-2.3584359482678443,2.5901140267802205,2.5,0.0,5.5057325157643575
45.298,-2.3579904206447555,2.590416509167995,2.5,0.0,5.505481688103804
45.300000000000004,-2.3575416280305173,2.590721852180974,2.5,0.0,5.505229367012548
45.302,-2.357092207136233,2.5910271363245005,2.5,0.0,5.504976505834831
45.304,-2.3566424654045575,2.5913320671993323,2.5,0.0,5.504723237299621
45.306000000000004,-2.3561926584236477,2.591636483994375,2.5,0.0,5.504469711143705
45.308,-2.355742884241392,2.5919404347713146,2.5,0.0,5.504216036390962
45.31,-2.355293202069343,2.5922439952964536,2.5,0.0,5.503962300853022
45.312,-2.354843643297929,2.5925472444457642,2.5,0.0,5.503708569278867
45.314,-2.3543942250856915,2.592850248552366,2.5,0.0,5.50345488797386
45.316,-2.3539449559834544,2.593153060209041,2.5,0.0,5.503201289194203
