t,x_ref,y_ref,x_real,y_real,e_pos,yaw_error
6.526,0.2611199999999946,0.0,0.13419326514368132,0.03695090178344641,0.1321959347479897,-0.15948705741689795
6.5280000000000005,0.2611999999999946,0.0,0.1342226155297161,0.03693654399779716,0.13224055523709105,-0.15929363122248555
6.53,0.2612799999999946,0.0,0.13425024585490922,0.03692220309375004,0.13228683804315897,-0.15909675675466384
6.532,0.26135999999999465,0.0,0.13427607795687693,0.036908011000040965,0.13233489531427592,-0.158894895604729
6.534,0.2614399999999947,0.0,0.1342999946791698,0.03689408771325149,0.13238487323396306,-0.15868739442021892
6.5360000000000005,0.2615199999999947,0.0,0.1343220698464254,0.036880348481361104,0.1324366774706272,-0.15847415442503024
6.538,0.2615999999999947,0.0,0.13434243489515274,0.03686674182358885,0.13249016766953028,-0.15825518239445746
6.54,0.26167999999999475,0.0,0.1343612399336458,0.036853154416847035,0.13254516835895794,-0.15802833059998367
6.542,0.2617599999999948,0.0,0.13437864364922147,0.03683944680300195,0.13260148862857424,-0.15779150765172734
6.5440000000000005,0.2618399999999948,0.0,0.13439476498311131,0.03682542822291999,0.13265896159819018,-0.15754278368867541
6.546,0.2619199999999948,0.0,0.13440971221296114,0.036810960623062806,0.1327174454000861,-0.15728058289484387
6.548,0.26199999999999485,0.0,0.13442359363529538,0.03679598089579834,0.13277681902732452,-0.15700434912023536
6.55,0.2620799999999949,0.0,0.13443651180996694,0.03678045812280316,0.1328369759405907,-0.15671374919309058
6.5520000000000005,0.2621599999999949,0.0,0.1344485647027671,0.0367643711058654,0.13289781671828846,-0.15640858480514436
6.554,0.2622399999999949,0.0,0.13445984891217502,0.036747705849027965,0.132959245249034,-0.15608874524298236
6.556,0.26231999999999495,0.0,0.13447046212415287,0.03673045419266292,0.13302116598596514,-0.1557541822680817
6.558,0.26239999999999497,0.0,0.1344805045311908,0.036712612864427466,0.13308348231214398,-0.1554048962864682
6.5600000000000005,0.262479999999995,0.0,0.13449008031003623,0.036694179298314394,0.13314609395930072,-0.1550409305991697
6.562,0.262559999999995,0.0,0.13449929942660382,0.036675144921561896,0.13320889342069217,-0.15466237952898038
6.564,0.26263999999999504,0.0,0.13450827928157844,0.036655492909855356,0.133271763756344,-0.15426940667571346
6.566,0.26271999999999507,0.0,0.13451724684184074,0.036635370394883474,0.1333345277161957,-0.15386215462040215
6.5680000000000005,0.2627999999999951,0.0,0.13452641560353779,0.036614785118065346,0.13339698251143897,-0.1534407871039345
6.57,0.2628799999999951,0.0,0.13453595628544274,0.03659372834242873,0.13345896189841433,-0.15300563911658716
6.572,0.26295999999999514,0.0,0.13454601114553522,0.03657221896527242,0.13352033453207487,-0.15255702947204178
6.574,0.26303999999999517,0.0,0.134557379832483,0.03654993985414049,0.13358024475367042,-0.15209620005448443
6.5760000000000005,0.2631199999999952,0.0,0.13457040840039206,0.03652684771434633,0.13363834818034756,-0.15162479085137148
6.578,0.2631999999999952,0.0,0.1345853284206283,0.03650293456722321,0.1336944201434278,-0.15114416362397948
6.58,0.26327999999999524,0.0,0.13460229546749328,0.03647820381977267,0.13374831213017513,-0.1506553646786457
6.582,0.26335999999999526,0.0,0.13462141139149733,0.036452661010137485,0.13379992784612432,-0.15015916057572895
6.5840000000000005,0.2634399999999953,0.0,0.13464272291687085,0.03642631332057479,0.13384922445108083,-0.14965601975020695
6.586,0.2635199999999953,0.0,0.13466622372370907,0.03639916841282336,0.1338962102593061,-0.14914611340665315
6.588,0.26359999999999534,0.0,0.13469189623005953,0.036371225109573094,0.1339409020185088,-0.14862948850563232
6.59,0.26367999999999536,0.0,0.13471971693940543,0.03634247491890846,0.13398332019433973,-0.1481061153022184
6.5920000000000005,0.2637599999999954,0.0,0.1347496591432373,0.036312903396758536,0.13402348675168552,-0.14757591445312535
6.594,0.2638399999999954,0.0,0.1347816965430095,0.03628249082860072,0.1340614218629765,-0.14703878273967544
6.596,0.26391999999999544,0.0,0.13481584401308794,0.03625120492796811,0.13409710269734124,-0.14649477301881017
6.598,0.26399999999999546,0.0,0.13485209772898724,0.03621901738481201,0.13413052553883179,-0.14594387514257912
6.6000000000000005,0.2640799999999955,0.0,0.13489044151913449,0.0361859007033692,0.1341616988197224,-0.14538602110065357
6.602,0.2641599999999955,0.0,0.13493085075967082,0.03615182691780814,0.1341906390284854,-0.14482109631917983
6.604,0.26423999999999553,0.0,0.134973294991954,0.036116767071774795,0.1342173680540371,-0.14424895091701798
6.606,0.26431999999999556,0.0,0.13501773977415735,0.03608069104451466,0.13424191136064811,-0.1436694093465664
6.6080000000000005,0.2643999999999956,0.0,0.1350641480254812,0.0360435675492271,0.13426429669740647,-0.1430822782375706
6.61,0.2644799999999956,0.0,0.13511248101397116,0.03600536422103051,0.13428455317454968,-0.14248735264061266
6.612,0.26455999999999563,0.0,0.1351626990859151,0.035966047750734004,0.13430271060055782,-0.1418844209361677
6.614,0.26463999999999566,0.0,0.1352147622045824,0.0359255840393619,0.13431879900806337,-0.14127326865645234
6.6160000000000005,0.2647199999999957,0.0,0.1352686303468752,0.03588393835856883,0.13433284831786457,-0.14065368142899448
6.618,0.2647999999999957,0.0,0.13532426379340787,0.035841075508096384,0.13434488810451625,-0.14002544721289797
6.62,0.26487999999999573,0.0,0.135381623338303,0.0357969599651344,0.1343549474368513,-0.13938835796613666
6.622,0.26495999999999575,0.0,0.13544067043832747,0.03575155602278622,0.1343630547738271,-0.13874221085540447
6.6240000000000006,0.2650399999999958,0.0,0.13550136731611143,0.035704827916308954,0.13436923790117866,-0.1380868090983871
6.626,0.2651199999999958,0.0,0.13556367702858987,0.03565673993671772,0.1343735238980729,-0.13742196251091193
6.628,0.26519999999999583,0.0,0.13562756350912447,0.03560725653190247,0.13437593912568427,-0.13674748781747165
6.63,0.26527999999999585,0.0,0.13569299158975695,0.03555634239573436,0.1343765092316288,-0.13606320877241515
6.632000000000001,0.2653599999999959,0.0,0.13575992700853487,0.03550396254581924,0.13437525916569223,-0.1353689561301101
6.634,0.2654399999999959,0.0,0.13582833640570827,0.03545008239064287,0.1343722132034081,-0.13466456749515765
6.636,0.2655199999999959,0.0,0.1358981873117265,0.03539466778688157,0.13436739497488412,-0.13394988707793387
6.638,0.26559999999999595,0.0,0.13596944812930084,0.03533768508764576,0.1343608274969107,-0.1332247653760443
6.640000000000001,0.265679999999996,0.0,0.1360420881112886,0.0352791011823983,0.13435253320686646,-0.132489058798511
6.642,0.265759999999996,0.0,0.13611607733576167,0.03521888352925208,0.1343425339973048,-0.13174262924644703
6.644,0.265839999999996,0.0,0.13619139265392524,0.035156999341388356,0.13433084526446643,-0.13098536493948232
6.646,0.26591999999999605,0.0,0.13626803101736085,0.03509341408626969,0.13431746265212352,-0.13021722996481255
6.648000000000001,0.2659999999999961,0.0,0.13634598753060148,0.03502809525260057,0.13430238421725502,-0.12943819509807497
6.65,0.2660799999999961,0.0,0.1364252547061187,0.03496101193504381,0.13428561104132677,-0.12864822821861788
6.652,0.2661599999999961,0.0,0.136505822517044,0.03489213454057942,0.13426714710448995,-0.12784729085206925
6.654,0.26623999999999615,0.0,0.13658769959163855,0.03482143680174576,0.13424697934075455,-0.1270352846789963
6.656000000000001,0.26631999999999617,0.0,0.13667090256479603,0.0347488947645708,0.13422508764430455,-0.1262120819564022
6.658,0.2663999999999962,0.0,0.1367553806819181,0.0346744892676684,0.1342015183375473,-0.12537736510330705
6.66,0.2664799999999962,0.0,0.136841047358615,0.03459820384927283,0.1341763531757743,-0.12453075353850995
6.662,0.26655999999999624,0.0,0.13692782413501337,0.0345200194597913,0.13414966553441057,-0.12367195793717281
6.664,0.26663999999999627,0.0,0.13701564310545689,0.03443991798507822,0.13412151897119953,-0.12280081118725494
6.666,0.2667199999999963,0.0,0.13710445802783539,0.03435787417556369,0.13409195441412908,-0.12191741702591816
6.668,0.2667999999999963,0.0,0.13719421974489404,0.03427385286742528,0.13406101322126346,-0.12102177551627588
6.67,0.26687999999999634,0.0,0.1372848915070929,0.034187823241514675,0.13402872603766877,-0.12011383217692487
6.672,0.26695999999999637,0.0,0.13737644150975953,0.03409975677928249,0.1339951194760423,-0.11919350604032408
6.674,0.2670399999999964,0.0,0.13746884012924854,0.03400962586907731,0.13396021843071737,-0.1182606852525814
6.676,0.2671199999999964,0.0,0.13756205921069684,0.03391740401867832,0.13392404682106165,-0.11731524359090914
6.678,0.26719999999999644,0.0,0.13765607194853596,0.03382306606873803,0.1338866277612973,-0.11635705282242748
6.68,0.26727999999999646,0.0,0.13775085277584742,0.0337265879099274,0.13384798359579925,-0.11538598183631213
6.682,0.2673599999999965,0.0,0.13784637730266908,0.033627946273549134,0.1338081359064627,-0.11440189598152567
6.684,0.2674399999999965,0.0,0.13794262227078566,0.03352711856899663,0.13376710551657114,-0.11340465653914955
6.686,0.26751999999999654,0.0,0.13803956551480676,0.03342408275446041,0.13372491249744956,-0.1123941202974835
6.688,0.26759999999999656,0.0,0.13813718592649518,0.03331881723259736,0.13368157617865378,-0.11137013921149314
6.69,0.2676799999999966,0.0,0.13823546342150655,0.033211300765459174,0.13363711516099797,-0.11033256013337539
6.692,0.2677599999999966,0.0,0.1383343789083064,0.033101512404483245,0.13359154733153564,-0.10928122460353751
6.694,0.26783999999999664,0.0,0.13843391425915466,0.03298943143235851,0.13354488987975702,-0.10821596869290889
6.696,0.26791999999999666,0.0,0.13853405228304158,0.032875037314310594,0.13349715931446612,-0.10713662288876727
6.698,0.2679999999999967,0.0,0.1386347767004343,0.03275830965690154,0.13344837148097044,-0.10604301201732869
6.7,0.2680799999999967,0.0,0.1387360721196754,0.032639228172861315,0.1333985415783466,-0.10493495519728782
6.702,0.26815999999999673,0.0,0.13883716037762409,0.032519119906655514,0.13334875330312373,-0.1038228955400819
6.704,0.26823999999999676,0.0,0.13893778062184559,0.03239876265189145,0.13329945145231892,-0.10271366232376726
6.706,0.2683199999999968,0.0,0.13903752418946597,0.03227914005082723,0.13325127179175966,-0.1016135863160558
6.708,0.2683999999999968,0.0,0.13913619544252814,0.032161031118228794,0.13320459110428265,-0.10052853870737877
6.71,0.26847999999999683,0.0,0.13923351373350082,0.032045061086474654,0.13315982934906245,-0.09946379129049207
6.712,0.26855999999999686,0.0,0.13932920021068718,0.03193179853686595,0.13311738944249032,-0.09842405550186059
6.714,0.2686399999999969,0.0,0.13942301233699173,0.031821750986454,0.1330776229745073,-0.09741360789002115
6.716,0.2687199999999969,0.0,0.139514736404834,0.03171537681571437,0.13304084059888632,-0.09643635211199458
6.718,0.26879999999999693,0.0,0.13960418172114525,0.03161309465826164,0.1330073201542467,-0.0954958732814811
6.72,0.26887999999999695,0.0,0.1396911760883819,0.03151529082293208,0.13297731302489257,-0.09459548470015158
6.722,0.268959999999997,0.0,0.1397755622850911,0.03142232517692695,0.1329510491393014,-0.09373826746430755
6.724,0.269039999999997,0.0,0.13985726234695717,0.03133455443778735,0.13292868016101256,-0.09292715781639727
6.726,0.26911999999999703,0.0,0.1399362068114736,0.03125231844539776,0.1329103450856544,-0.09216491950733297
6.728,0.26919999999999705,0.0,0.14001232933196855,0.031175942029282807,0.13289617607005927,-0.09145416462042069
6.73,0.2692799999999971,0.0,0.14008556579934564,0.031105737301478302,0.1328862999766907,-0.09079737345009936
6.732,0.2693599999999971,0.0,0.14015585364721211,0.031042005442067908,0.13288083961435995,-0.09019691050020681
6.734,0.2694399999999971,0.0,0.1402230957556824,0.030985028112818894,0.13287994698086156,-0.08965500826241884
6.736,0.26951999999999715,0.0,0.14028717090007442,0.030935070727570037,0.13288379403858694,-0.0891737857689125
6.738,0.2695999999999972,0.0,0.14034796440943548,0.030892391415710464,0.13289254513209267,-0.08875528073912439
6.74,0.2696799999999972,0.0,0.14040536715915883,0.030857241615812388,0.13290635822363878,-0.08840145371224581
6.742,0.2697599999999972,0.0,0.14045927481685372,0.03082986655947117,0.13292538585598163,-0.08811419101373263
6.744,0.26983999999999725,0.0,0.14050958726507923,0.030810505645065902,0.1329497759166554,-0.08789530679451746
6.746,0.2699199999999973,0.0,0.14055607714647503,0.030798266699307814,0.13297953890630598,-0.08774329569955688
6.748,0.2699999999999973,0.0,0.1405988327185729,0.03079193158142108,0.13301430428457722,-0.0876565540265408
6.75,0.2700799999999973,0.0,0.1406378068536338,0.030790543224656533,0.13305389478932933,-0.08763204139188227
6.752,0.27015999999999735,0.0,0.1406820438469476,0.030791707615878943,0.13308895666986367,-0.08762674368892902
6.7540000000000004,0.27023999999999737,0.0,0.1407223657905121,0.030795305567227323,0.13312839072189273,-0.08759006442462303
6.756,0.2703199999999974,0.0,0.14075958515935408,0.03080073704874853,0.13317126753329991,-0.0875314485431476
6.758,0.2703999999999974,0.0,0.14079429991327697,0.030807638734460952,0.13321692122009873,-0.08745850742345762
6.76,0.27047999999999744,0.0,0.14082686096754368,0.03081581182560944,0.13326496433586796,-0.08737756775034095
6.7620000000000005,0.27055999999999747,0.0,0.1408575328697206,0.030825113158101287,0.1333151063491692,-0.0872937061362512
6.764,0.2706399999999975,0.0,0.1408865057537056,0.030835417190136778,0.13336713321659235,-0.08721104481144717
6.766,0.2707199999999975,0.0,0.14091391459012967,0.030846628006083114,0.13342089142551694,-0.08713300937878202
6.768,0.27079999999999754,0.0,0.14093983277095623,0.030858665812847016,0.13347629111008272,-0.08706249310113116
6.7700000000000005,0.27087999999999757,0.0,0.14096428916127604,0.030871463646706856,0.1335332886976886,-0.08700195966343657
6.772,0.2709599999999976,0.0,0.14098723314942171,0.030884926105013526,0.1335919113693127,-0.08695336845202645
6.774,0.2710399999999976,0.0,0.14100861229256045,0.030898994812668,0.13365219665069153,-0.08691737051539403
6.776,0.27111999999999764,0.0,0.14102850524021143,0.030913737999760632,0.1337140837980552,-0.08689463949724419
6.7780000000000005,0.27119999999999767,0.0,0.14104696111301257,0.030929165109141087,0.13377752720791922,-0.08688407003839763
6.78,0.2712799999999977,0.0,0.14106388235364817,0.03094533081951053,0.13384263444215708,-0.08688558473390756
6.782,0.2713599999999977,0.0,0.14107913651651335,0.030962343935859574,0.13390955952434744,-0.0869004729830102
6.784,0.27143999999999774,0.0,0.1410924857728274,0.030980172859759625,0.13397852654669315,-0.08692991028956812
6.7860000000000005,0.27151999999999776,0.0,0.1411039055687471,0.030998675995652834,0.13404952666900527,-0.08697487970046239
6.788,0.2715999999999978,0.0,0.14111354088991754,0.03101775163111965,0.13412239532358672,-0.0870363599275426
6.79,0.2716799999999978,0.0,0.14112155219384342,0.031037377803725997,0.13419697133126202,-0.08711502294966875
6.792,0.27175999999999784,0.0,0.1411280735527322,0.03105763757020075,0.13427314347540156,-0.08721131786698075
6.7940000000000005,0.27183999999999786,0.0,0.1411332212283153,0.031078544171388913,0.13435080172698094,-0.08732564492454974
6.796,0.2719199999999979,0.0,0.14113710760130507,0.03110009387630557,0.13442983591183572,-0.08745837150852673
6.798,0.2719999999999979,0.0,0.14113984456767098,0.03112228808547042,0.13451013751925087,-0.08760980598777948
6.8,0.27207999999999793,0.0,0.14114154416304775,0.031145129498354795,0.1345915982089307,-0.08778019333034257
6.8020000000000005,0.27215999999999796,0.0,0.14114231594727175,0.031168601986773892,0.13467410769836166,-0.08796947136661082
6.804,0.272239999999998,0.0,0.1411422697735268,0.031192676808243593,0.13475755250447433,-0.08817738499608938
6.806,0.272319999999998,0.0,0.14114151970064454,0.031217325327232776,0.13484181508061271,-0.08840368750011326
6.808,0.27239999999999803,0.0,0.14114018565174458,0.031242518426703825,0.13492677206685444,-0.08864814714553171
6.8100000000000005,0.27247999999999806,0.0,0.14113839802805747,0.03126822837995732,0.13501229023528502,-0.08891057171017114
6.812,0.2725599999999981,0.0,0.1411362994591935,0.03129443155061794,0.1350982254136426,-0.08919080266496204
6.814,0.2726399999999981,0.0,0.14113404424432963,0.03132111024122627,0.13518442345904683,-0.08948869992904457
6.816,0.27271999999999813,0.0,0.14113179576671245,0.031348252163055326,0.13527072265283205,-0.08980411651925788
6.8180000000000005,0.27279999999999816,0.0,0.14112981221439883,0.031375694603441445,0.13535683419518726,-0.09013698222754671
6.82,0.2728799999999982,0.0,0.14112834082253323,0.031403347457959384,0.13544249675629952,-0.09048723670234507
6.822,0.2729599999999982,0.0,0.14112757221326583,0.0314311482476296,0.13552751047779368,-0.09085460568207876
6.824,0.27303999999999823,0.0,0.14112843150916066,0.03145933890350063,0.13561103165287933,-0.09124125204888028
6.8260000000000005,0.27311999999999825,0.0,0.14113129252465959,0.03148789385708886,0.13569269088851404,-0.09164640434636322
6.828,0.2731999999999983,0.0,0.14113639610271222,0.03151676815092076,0.13577224366201715,-0.09206916650573807
6.83,0.2732799999999983,0.0,0.14114389854814643,0.03154591690467573,0.13584952771449296,-0.09250869160460443
6.832,0.2733599999999983,0.0,0.14115389848989152,0.0315753021862233,0.13592443851144645,-0.09296422652512584
6.8340000000000005,0.27343999999999835,0.0,0.14116645244807527,0.0316048952400286,0.1359969146161193,-0.09343511823276504
6.836,0.2735199999999984,0.0,0.14118154499274885,0.03163467938198978,0.13606696738483995,-0.09392090215999882
6.838,0.2735999999999984,0.0,0.14119915081159035,0.0316646492228263,0.1361346204174978,-0.09442119278533298
6.84,0.2736799999999984,0.0,0.14121924056325633,0.031694807976721494,0.13619990324240214,-0.09493564946854643
6.8420000000000005,0.27375999999999845,0.0,0.14124178361677991,0.03172516556408498,0.13626284821424411,-0.09546395850453179
6.844,0.2738399999999985,0.0,0.14126674934145397,0.03175573721719887,0.1363234889385577,-0.0960058232011889
6.846,0.2739199999999985,0.0,0.1412941384733789,0.031786540521571156,0.13638182908293744,-0.09656088658672105
6.848,0.2739999999999985,0.0,0.14132395412778417,0.031817594200089255,0.1364378702888882,-0.09712877444804208
6.8500000000000005,0.27407999999999855,0.0,0.14135618553119755,0.03184891910478117,0.13649162822419406,-0.09770913966042337
6.852,0.27415999999999857,0.0,0.14139081308337564,0.03188053886375896,0.13654312781222203,-0.09830166413850747
6.854,0.2742399999999986,0.0,0.14142781149014264,0.031912479860540306,0.1365924001825391,-0.09890605508407259
6.856,0.2743199999999986,0.0,0.14146715185806116,0.03194477098191015,0.1366394805775819,-0.09952204017397659
6.8580000000000005,0.27439999999999864,0.0,0.14150880315339043,0.03197744329284951,0.1366844068607366,-0.10014936307447256
6.86,0.27447999999999867,0.0,0.14155273323721512,0.03201052970036295,0.13672721843408517,-0.10078777963079805
6.862,0.2745599999999987,0.0,0.1415989096040209,0.03204406463178749,0.13676795544795406,-0.10143705475718212
6.864,0.2746399999999987,0.0,0.14164729990735617,0.03207808373819588,0.1368066582233711,-0.10209695995846008
6.8660000000000005,0.27471999999999874,0.0,0.14169787233051634,0.03211262362667876,0.13684336683195428,-0.10276727139434047
6.868,0.27479999999999877,0.0,0.14175059584356914,0.0321477216219416,0.13687812079314504,-0.10344776840037521
6.87,0.2748799999999988,0.0,0.14180544037668194,0.032183415555974336,0.1369109588593559,-0.10413823238927057
6.872,0.2749599999999988,0.0,0.14186237693170417,0.03221974358375122,0.1369419188672063,-0.10483844606688891
6.8740000000000006,0.27503999999999884,0.0,0.1419213776482092,0.03225674402260435,0.13697103763853952,-0.10554819290735573
6.876,0.27511999999999887,0.0,0.14198241583602733,0.032294455212870686,0.13699835091896076,-0.10626725684058691
6.878,0.2751999999999989,0.0,0.1420454659832472,0.03233291539751571,0.1370238933446324,-0.10699542211321028
6.88,0.2752799999999989,0.0,0.1421105037464123,0.03237216261861248,0.13704769843029074,-0.10773247329034594
6.882000000000001,0.27535999999999894,0.0,0.14217750592797226,0.03241223462875912,0.13706979857311805,-0.1084781953711611
6.884,0.27543999999999896,0.0,0.14224645044480463,0.03245316881572582,0.13709022506836147,-0.10923237399566313
6.886,0.275519999999999,0.0,0.14231731629069186,0.03249500213881972,0.13710900813354174,-0.1099947957239771
6.888,0.275599999999999,0.0,0.1423900834949372,0.03253777107563685,0.13712617693881823,-0.11076524837248902
6.890000000000001,0.27567999999999904,0.0,0.14246473307877164,0.03258151157803108,0.13714175964163225,-0.11154352139382967
6.892,0.27575999999999906,0.0,0.14254124701080095,0.03262625903627149,0.13715578342417378,-0.11232940628982412
6.894,0.2758399999999991,0.0,0.1426196158014164,0.03267204780765146,0.137168267007947,-0.11312268036110878
6.896,0.2759199999999991,0.0,0.14269984771781152,0.0327189101330359,0.13717921145123604,-0.11392308203116493
6.898000000000001,0.27599999999999913,0.0,0.14278194878505293,0.03276687627167642,0.13718861960859355,-0.11473034594691262
6.9,0.27607999999999916,0.0,0.1428659223262862,0.03281597519275836,0.13719649674211715,-0.11554421241714982
6.902,0.2761599999999992,0.0,0.14295177569538844,0.032866232417513026,0.1372028434680181,-0.11636446160176064
6.904,0.2762399999999992,0.0,0.14303953674463923,0.03291766387167356,0.13720763829397759,-0.11719098837979458
6.906000000000001,0.27631999999999923,0.0,0.14312922838335873,0.03297028575921223,0.13721086468235744,-0.11802368116539096
6.908,0.27639999999999926,0.0,0.14322080783013064,0.03302412516025408,0.1372125725639561,-0.11886251418024103
6.91,0.2764799999999993,0.0,0.14331419713667892,0.03307921641207088,0.1372128478338283,-0.1197074735386422
6.912,0.2765599999999993,0.0,0.14340932961648883,0.03313559969999429,0.13721176695552212,-0.1205585373821402
6.914,0.27663999999999933,0.0,0.1435061427800177,0.03319332109682309,0.13720940384575417,-0.12141561197118565
6.916,0.27671999999999936,0.0,0.1436045823178044,0.033252444191397855,0.1372058288463258,-0.1222784526325382
6.918,0.2767999999999994,0.0,0.1437046219549713,0.033313019323061625,0.13720108204153356,-0.12314693558587073
6.92,0.2768799999999994,0.0,0.14380624311211862,0.03337508785727765,0.1371951940183613,-0.12402094542773465
6.922,0.27695999999999943,0.0,0.1439094296797156,0.03343868708328138,0.13718819211727518,-0.1249003772090009
6.924,0.27703999999999945,0.0,0.14401416597477346,0.03350385030221437,0.13718010243173084,-0.12578511390199942
6.926,0.2771199999999995,0.0,0.1441204360266347,0.03357060619788238,0.13717095034152985,-0.12667500789896874
6.928,0.2771999999999995,0.0,0.14422822479169076,0.03363898293805109,0.13716076033310506,-0.12756993298423117
6.93,0.2772799999999995,0.0,0.14433751808587597,0.03370900822570058,0.13714955608038773,-0.12846978254243724
6.932,0.27735999999999955,0.0,0.144448302558541,0.03378070931577092,0.13713736047717426,-0.12937446813181208
6.934,0.2774399999999996,0.0,0.1445605656806109,0.03385411302327598,0.1371241956535515,-0.13028391834552872
6.936,0.2775199999999996,0.0,0.1446742957374934,0.03392924573073476,0.13711008298756822,-0.1311980778947105
6.938,0.2775999999999996,0.0,0.14478948182330806,0.03400613339708913,0.13709504311601473,-0.13211690685996924
6.94,0.27767999999999965,0.0,0.14490611383518365,0.034084801568452276,0.13707909594561923,-0.13304038007025315
6.942,0.2777599999999997,0.0,0.14502418246717505,0.03416527539049278,0.13706226066505517,-0.13396848657734753
6.944,0.2778399999999997,0.0,0.14514367920366353,0.034247579622132,0.1370445557578207,-0.13490122920185632
6.946,0.2779199999999997,0.0,0.14526459631223312,0.034331738650233784,0.137025999015925,-0.13583862413229258
6.948,0.27799999999999975,0.0,0.1453869268360678,0.03441777650500315,0.13700660755427352,-0.13678070056336517
6.95,0.27807999999999977,0.0,0.1455106647612009,0.03450571662641007,0.13698639759318862,-0.13772749977488874
6.952,0.2781599999999998,0.0,0.14563494396308216,0.034594319912318275,0.13696589884998375,-0.13866599323045087
6.954,0.2782399999999998,0.0,0.1457593155765947,0.03468279549012608,0.13694534693922158,-0.1395897964642813
6.956,0.27831999999999985,0.0,0.1458832208231485,0.0347704715562632,0.13692511154270787,-0.140492269384769
6.958,0.27839999999999987,0.0,0.14600614292891756,0.03485675184220017,0.13690553874532213,-0.14136695035368507
6.96,0.2784799999999999,0.0,0.14612761588384537,0.0349410980626241,0.13688693843845007,-0.14220795308866374
6.962,0.2785599999999999,0.0,0.14624723188325853,0.03502303742697815,0.1368695793714808,-0.1430100866797255
6.964,0.27863999999999994,0.0,0.14636463164232252,0.03510214761629491,0.13685369502295291,-0.14376871603455613
6.966,0.27871999999999997,0.0,0.14647949483968112,0.03517804701295748,0.13683949063301196,-0.14447967556009947
6.968,0.2788,0.0,0.14659153249723844,0.03525038723815954,0.13682714891376258,-0.14513920019013432
6.97,0.27888,0.0,0.14670048094833182,0.03531884718841556,0.13681683457619156,-0.14574386733298678
6.972,0.27896000000000004,0.0,0.14680613286233868,0.035383107076259086,0.13680865786129426,-0.14629058678009543
6.974,0.27904000000000007,0.0,0.14690832815250537,0.03544284664153217,0.13680268302657367,-0.14677655508080156
6.976,0.2791200000000001,0.0,0.14700691457417403,0.03549776274037006,0.13679897112297015,-0.14719918275136726
6.978,0.2792000000000001,0.0,0.14710174594897357,0.03554756674753177,0.13679758121034075,-0.14755606616782274
6.98,0.27928000000000014,0.0,0.1471926807554057,0.0355919825300723,0.13679857135819942,-0.14784496456929758
6.982,0.27936000000000016,0.0,0.14727954262655957,0.03563076770575275,0.13680204248211564,-0.14806374052281873
6.984,0.2794400000000002,0.0,0.14736213672967965,0.03566370329718002,0.13680812000361225,-0.14821036329322157
6.986,0.2795200000000002,0.0,0.14744027668382487,0.035690576944268186,0.13681692363845988,-0.14828292706390717
6.988,0.27960000000000024,0.0,0.14751378324286876,0.03571118239584211,0.1368285686738008,-0.1482796419531322
6.99,0.27968000000000026,0.0,0.14758248329171414,0.03572531906805435,0.13684316695769,-0.14819882698452316
6.992,0.2797600000000003,0.0,0.14764634906492488,0.03573381019041724,0.13686095847289584,-0.14804402680850356
6.994,0.2798400000000003,0.0,0.1477057614286639,0.03573771891595223,0.13688185254496835,-0.14781854912671974
6.996,0.27992000000000034,0.0,0.14776085849265397,0.0357376684561079,0.13690587872928428,-0.14752285004469984
6.998,0.28000000000000036,0.0,0.1478118499121753,0.03573416931139654,0.13693296856497678,-0.14715751478133654
7.0,0.2800800000000004,0.0,0.14785897793672198,0.03572763175233662,0.13696299626573785,-0.14672339486901753
7.002,0.2801600000000004,0.0,0.14791180608091672,0.03571811443549001,0.136986745686166,-0.14629411038283724
7.0040000000000004,0.28024000000000043,0.0,0.14796138774403375,0.03570826787026592,0.13701354551524839,-0.1459177287994166
7.006,0.28032000000000046,0.0,0.14800852466608172,0.03569837731846997,0.13704269644242278,-0.1455843821529526
7.008,0.2804000000000005,0.0,0.14805370794520664,0.03568859489677866,0.1370737641795802,-0.14528564742995365
7.01,0.2804800000000005,0.0,0.14809729351706472,0.03567894566842818,0.13710641173832017,-0.1450144122001947
7.0120000000000005,0.28056000000000053,0.0,0.14813952610778136,0.03566938164975668,0.1371403904512303,-0.144764680335864
7.014,0.28064000000000056,0.0,0.14818056379492967,0.035659808759876385,0.13717552332889493,-0.14453133570086957
7.016,0.2807200000000006,0.0,0.14822050109734128,0.035650139942828875,0.13721169661293128,-0.1443100321207279
7.018,0.2808000000000006,0.0,0.14825938943845346,0.03564033330838336,0.13724884992727757,-0.1440970701646437
7.0200000000000005,0.28088000000000063,0.0,0.1482972455936341,0.03563036180326863,0.13728696022642037,-0.1438895376636653
7.022,0.28096000000000065,0.0,0.14833404679213014,0.03562021483465974,0.13732604694362818,-0.14368513375349704
7.024,0.2810400000000007,0.0,0.14836948159630964,0.03560982702354579,0.137366394122256,-0.14348155417940872
7.026,0.2811200000000007,0.0,0.14840326876035984,0.035599090694181164,0.13740824578309557,-0.1432767882518
7.0280000000000005,0.2812000000000007,0.0,0.14843542167458415,0.03558798354819706,0.1374515835883764,-0.14306990159574232
7.03,0.28128000000000075,0.0,0.14846591216749352,0.035576696087615586,0.13749648443248108,-0.1428601394999079
7.032,0.2813600000000008,0.0,0.14849463090826995,0.03556534428644485,0.13754308422489012,-0.1426461406866108
7.034,0.2814400000000008,0.0,0.14852144093615613,0.03555403563598106,0.13759154332157691,-0.1424259647033394
