t,x_ref,y_ref,x_real,y_real,z_real,ex,ey,e_pos
8.08,0.2424,0.0,-0.04223335949062922,0.02785371134136121,0.31113947634453853,0.28463335949062923,-0.02785371134136121,0.2859929694422743
8.082,0.24246,0.0,-0.042258255498055626,0.027856951098095047,0.3113035701358567,0.28471825549805563,-0.027856951098095047,0.2860777774283381
8.084,0.24251999999999999,0.0,-0.042283201167151556,0.027858643162747318,0.311472589383335,0.2848032011671515,-0.027858643162747318,0.28616248425313595
8.086,0.24258,0.0,-0.04230816344162689,0.027858784119668568,0.3116463648017942,0.2848881634416269,-0.027858784119668568,0.2862470567914532
8.088000000000001,0.24264000000000002,0.0,-0.04233311239450876,0.027857368401514516,0.31182473107996,0.2849731123945088,-0.027857368401514516,0.2863314648481215
8.09,0.2427,0.0,-0.04235802091316221,0.027854388699251012,0.3120075270163748,0.28505802091316224,-0.027854388699251012,0.28641568088485975
8.092,0.24276,0.0,-0.04238286440407422,0.02784983631124674,0.3121945955261527,0.2851428644040742,-0.02784983631124674,0.28649967976094404
8.094,0.24281999999999998,0.0,-0.04240762051954219,0.027843701440201783,0.31238578355764035,0.28522762051954215,-0.027843701440201783,0.286583438490662
8.096,0.24287999999999998,0.0,-0.042432268907119396,0.027835973445510618,0.31258094194818586,0.28531226890711936,-0.027835973445510618,0.2866669360191153
8.098,0.24294000000000002,0.0,-0.04245679098177344,0.027826641057630646,0.3127799252407212,0.28539679098177345,-0.027826641057630646,0.2867501530169501
8.1,0.243,0.0,-0.04248117164400039,0.02781597199770383,0.3129825909033464,0.2854811716440004,-0.02781597199770383,0.28683310070737694
8.102,0.24306,0.0,-0.04250530029775407,0.02780389878437933,0.3131879418893609,0.28556530029775407,-0.02780389878437933,0.2869156627334215
8.104000000000001,0.24312000000000003,0.0,-0.042529088700013894,0.027790363185613138,0.313395113035478,0.28564908870001393,-0.027790363185613138,0.28699774591647353
8.106,0.24317999999999998,0.0,-0.042552466378779706,0.02777531491677137,0.31360334908124404,0.2857324663787797,-0.02777531491677137,0.2870792755697044
8.108,0.24324,0.0,-0.04257537706813648,0.027758710580270657,0.3138119872814902,0.2858153770681365,-0.027758710580270657,0.2871601918471296
8.11,0.24329999999999996,0.0,-0.04259777592551304,0.027740512799019044,0.3140204435748198,0.285897775925513,-0.027740512799019044,0.2872404468898964
8.112,0.24336,0.0,-0.04261962735155023,0.027720689505405235,0.31422820150998815,0.28597962735155025,-0.027720689505405235,0.28732000258733575
8.114,0.24342000000000003,0.0,-0.0426409032751239,0.027699213355171868,0.3144348033152453,0.2860609032751239,-0.027699213355171868,0.2873988288129844
8.116,0.24347999999999997,0.0,-0.04266158179819193,0.027676061241586492,0.3146398426364145,0.28614158179819194,-0.027676061241586492,0.28747690202835324
8.118,0.24354,0.0,-0.042681646119647594,0.027651213890197476,0.3148429585776471,0.2862216461196476,-0.027651213890197476,0.2875542041720869
8.120000000000001,0.2436,0.0,-0.04270108367608241,0.02762465551837249,0.31504383076204023,0.2863010836760824,-0.02762465551837249,0.28763072177117643
8.122,0.24366,0.0,-0.0427198854516725,0.027596373546956144,0.31524217519341907,0.2863798854516725,-0.027596373546956144,0.2877064452254349
8.124,0.24372000000000002,0.0,-0.04273804542035192,0.027566358353903885,0.3154377407500212,0.2864580454203519,-0.027566358353903885,0.2877813682275909
8.126,0.24377999999999997,0.0,-0.04275556009182484,0.027534603061772762,0.3156303061789582,0.2865355600918248,-0.027534603061772762,0.28785548728989885
8.128,0.24384,0.0,-0.04277242813940094,0.02750110335257439,0.31581967748978174,0.28661242813940097,-0.02750110335257439,0.2879288013547312
8.13,0.2439,0.0,-0.04278865009257929,0.02746585730479902,0.31600568566823584,0.28668865009257927,-0.02746585730479902,0.2880013114716545
8.132,0.24395999999999998,0.0,-0.04280422808110492,0.027428865248465294,0.31618818464887405,0.2867642280811049,-0.027428865248465294,0.2880730205273837
8.134,0.24402000000000001,0.0,-0.042819165620149875,0.027390129634888252,0.3163670494988307,0.2868391656201499,-0.027390129634888252,0.2881439330179967
8.136000000000001,0.24408000000000002,0.0,-0.0428334886567536,0.027349645220884018,0.31654220078120976,0.2869134886567536,-0.027349645220884018,0.2882140750672966
8.138,0.24414,0.0,-0.042847231914616285,0.027307404751374716,0.3167135826240753,0.2869872319146163,-0.027307404751374716,0.28828348137947335
8.14,0.2442,0.0,-0.04286042726006948,0.027263404031834863,0.31688114639412135,0.2870604272600695,-0.027263404031834863,0.28835218413970215
8.142,0.24425999999999998,0.0,-0.042873104119527494,0.027217641747327742,0.3170448514633304,0.28713310411952747,-0.027217641747327742,0.2884202134102277
8.144,0.24431999999999998,0.0,-0.04288528981999067,0.027170119293880975,0.317204665639261,0.28720528981999066,-0.027170119293880975,0.2884875974509625
8.146,0.24438000000000001,0.0,-0.04289700986733524,0.027120840621427916,0.3173605653387819,0.28727700986733523,-0.027120840621427916,0.28855436297919657
8.148,0.24444,0.0,-0.04290828817419211,0.027069812087446233,0.3175125355676458,0.2873482881741921,-0.027069812087446233,0.28862053538008725
8.15,0.2445,0.0,-0.04291914724689404,0.027017042320396856,0.3176605697546736,0.28741914724689405,-0.027017042320396856,0.28868613887728295
8.152000000000001,0.24456000000000003,0.0,-0.04292960833912673,0.026962542092082507,0.3178046694786641,0.28748960833912673,-0.026962542092082507,0.2887511966712031
8.154,0.24461999999999998,0.0,-0.04293969157845179,0.02690632419808807,0.31794484411780183,0.28755969157845174,-0.02690632419808807,0.2888157310510404
8.156,0.24468,0.0,-0.042949416070698444,0.026848403345524123,0.3180811104448022,0.2876294160706985,-0.026848403345524123,0.28887976348539013
8.158,0.24473999999999999,0.0,-0.04295879998628362,0.026788796047361573,0.31821349218590683,0.2876987999862836,-0.026788796047361573,0.2889433146954862
8.16,0.2448,0.0,-0.04296785490623113,0.02672752307399242,0.31834201247206473,0.28776785490623114,-0.02672752307399242,0.28900639924922855
8.162,0.24486000000000002,0.0,-0.042976581053171835,0.026664611612998997,0.31846668844798964,0.28783658105317184,-0.026664611612998997,0.28906902100510745
8.164,0.24491999999999997,0.0,-0.04298498059763749,0.026600089474362557,0.31858754902886194,0.28790498059763747,-0.026600089474362557,0.28913118581877345
8.166,0.24498,0.0,-0.04299305724103567,0.02653398510096076,0.31870463292556783,0.28797305724103567,-0.02653398510096076,0.2891929011267165
8.168000000000001,0.24504000000000004,0.0,-0.04300081588759742,0.026466327567736207,0.3188179870311418,0.28804081588759745,-0.026466327567736207,0.2892541756174239
8.17,0.24509999999999998,0.0,-0.043008262384696926,0.026397146572260364,0.31892766508771686,0.2881082623846969,-0.026397146572260364,0.28931501896978445
8.172,0.24516000000000002,0.0,-0.04301540331592765,0.026326472418804765,0.3190337265728867,0.28817540331592767,-0.026326472418804765,0.28937544164340495
8.174,0.24521999999999997,0.0,-0.04302224583507596,0.026254335997560847,0.31913623575913064,0.2882422458350759,-0.026254335997560847,0.2894354547091996
8.176,0.24528,0.0,-0.04302879753196686,0.026180768760287267,0.3192352609110505,0.28830879753196686,-0.026180768760287267,0.28949506971139993
8.178,0.24534,0.0,-0.043035066323295276,0.026105802693382644,0.3193308735935242,0.2883750663232953,-0.026105802693382644,0.28955429855422765
8.18,0.24539999999999998,0.0,-0.043041060363172616,0.026029470289163387,0.3194231480701752,0.2884410603631726,-0.026029470289163387,0.2896131534080692
8.182,0.24546,0.0,-0.04304678796934155,0.025951804515955905,0.31951216077630085,0.28850678796934154,-0.025951804515955905,0.28967164663118306
8.184000000000001,0.24552000000000002,0.0,-0.043052257561938825,0.025872838787478918,0.319597989853984,0.2885722575619388,-0.025872838787478918,0.2897297907038847
8.186,0.24558,0.0,-0.043057478678135155,0.025792627845183415,0.3196807718562102,0.28863747867813516,-0.025792627845183415,0.28978760109575263
8.188,0.24564,0.0,-0.04306246102995012,0.02571122922956298,0.319760646869665,0.2887024610299501,-0.02571122922956298,0.28984509365046185
8.19,0.24569999999999997,0.0,-0.043067214245882286,0.02562869925555952,0.3198377469811604,0.28876721424588225,-0.02562869925555952,0.2899022839662688
8.192,0.24576,0.0,-0.043071659003171336,0.025544844870194438,0.3199114265676297,0.2888316590031713,-0.025544844870194438,0.2899590770125442
8.194,0.24582,0.0,-0.04307572828777704,0.02545981318166213,0.3199812840603483,0.28889572828777704,-0.02545981318166213,0.2900154201248103
8.196,0.24588,0.0,-0.0430793698206662,0.025373704233589405,0.3200468928672989,0.28895936982066617,-0.025373704233589405,0.2900712710243643
8.198,0.24594,0.0,-0.04308254136345657,0.025286552063352834,0.3201077369477045,0.28902254136345656,-0.025286552063352834,0.2901265915621035
8.2,0.24599999999999997,0.0,-0.04308521127017647,0.025198389825842386,0.3201633868033204,0.28908521127017645,-0.025198389825842386,0.29018135402699063
8.202,0.24606,0.0,-0.043087326353817144,0.025109183767994127,0.3202136848192065,0.2891473263538171,-0.025109183767994127,0.29023550342274756
8.204,0.24612,0.0,-0.04308882351025899,0.025018877373444073,0.3202585720453151,0.289208823510259,-0.025018877373444073,0.2902889729583533
8.206,0.24617999999999998,0.0,-0.04308977133651708,0.02492747807284018,0.3202981203690474,0.28926977133651705,-0.02492747807284018,0.29034183262518815
8.208,0.24624,0.0,-0.04309036950029024,0.024835057389991165,0.3203323201984177,0.28933036950029023,-0.024835057389991165,0.2903942884953811
8.21,0.24630000000000002,0.0,-0.04309075736783518,0.024741641193140037,0.32036102488663093,0.2893907573678352,-0.024741641193140037,0.29044648260713946
8.212,0.24636,0.0,-0.04309099621875837,0.024647255714541204,0.3203841473791482,0.28945099621875836,-0.024647255714541204,0.2904984792151065
8.214,0.24642,0.0,-0.04309111722203902,0.024551960816370656,0.32040170786778904,0.28951111722203904,-0.024551960816370656,0.2905503153931894
8.216,0.24647999999999998,0.0,-0.04309104702075879,0.024455847350339174,0.3204136512856796,0.28957104702075875,-0.024455847350339174,0.29060192659774564
8.218,0.24653999999999998,0.0,-0.04309071622222534,0.024359003918024747,0.3204199472202164,0.2896307162222253,-0.024359003918024747,0.2906532519193232
8.22,0.2466,0.0,-0.043090066125258245,0.024261505054163343,0.3204205504201856,0.28969006612525827,-0.024261505054163343,0.2907042398025005
8.222,0.24666,0.0,-0.04308907269064702,0.024163373189371538,0.320415286524241,0.289749072690647,-0.024163373189371538,0.290754868796687
8.224,0.24672,0.0,-0.04308771963006666,0.0240646312233024,0.3204040320477211,0.2898077196300667,-0.0240646312233024,0.290805125183675
8.226,0.24678000000000003,0.0,-0.04308599679300323,0.023965302346218548,0.320386705712773,0.28986599679300323,-0.023965302346218548,0.2908550013552234
8.228,0.24683999999999998,0.0,-0.043083898916398466,0.02386540988569086,0.32036326156278677,0.28992389891639847,-0.02386540988569086,0.29090449455430917
8.23,0.2469,0.0,-0.043081424651082556,0.023764977175378683,0.320333683448643,0.28998142465108256,-0.023764977175378683,0.29095360589416613
8.232,0.24695999999999996,0.0,-0.043078575799881245,0.023664027443097393,0.3202979805732973,0.2900385757998812,-0.023664027443097393,0.29100233958999555
8.234,0.24702,0.0,-0.043075356707872256,0.023562583694783305,0.3202561837857118,0.29009535670787223,-0.023562583694783305,0.29105070234211994
8.236,0.24708000000000002,0.0,-0.04307177376090741,0.02346066857648029,0.3202083423933395,0.29015177376090745,-0.02346066857648029,0.29109870282544414
8.238,0.24713999999999997,0.0,-0.04306783499858951,0.023358304279328026,0.3201545215932267,0.2902078349985895,-0.023358304279328026,0.2911463512966876
8.24,0.2472,0.0,-0.04306355235740354,0.023255494260739737,0.3200948611752052,0.29026355235740353,-0.023255494260739737,0.29119366037132477
8.242,0.24726,0.0,-0.043058974664280096,0.023152232189976644,0.32002964169215836,0.2903189746642801,-0.023152232189976644,0.2912406786585581
8.244,0.24731999999999998,0.0,-0.04305415896482316,0.023048516453093765,0.31995914293332056,0.29037415896482316,-0.023048516453093765,0.2912874633505825
8.246,0.24738000000000002,0.0,-0.043049157080406505,0.02294434468826239,0.31988361957094436,0.2904291570804065,-0.02294434468826239,0.2913340663836092
8.248,0.24743999999999997,0.0,-0.04304401640285724,0.022839713925177918,0.3198033054401614,0.2904840164028572,-0.022839713925177918,0.29138053524166535
8.25,0.2475,0.0,-0.043038780531412746,0.02273462068933648,0.3197184170178252,0.29053878053141274,-0.02273462068933648,0.2914269136002514
8.252,0.24756,0.0,-0.043033472438984435,0.02262909312838772,0.31962901177358766,0.2905934724389844,-0.02262909312838772,0.291473227038025
8.254,0.24761999999999998,0.0,-0.04302811399306117,0.022523159172767294,0.3195351534464259,0.2906481139930611,-0.022523159172767294,0.2915194999770088
8.256,0.24768,0.0,-0.04302272658212883,0.022416845309178493,0.31943691664334883,0.2907027265821288,-0.022416845309178493,0.2915657562127274
8.258000000000001,0.24774000000000002,0.0,-0.043017331048385725,0.02231017654460647,0.319334385560848,0.29075733104838575,-0.02231017654460647,0.2916120188466725
8.26,0.2478,0.0,-0.04301194504457226,0.02220317596311755,0.31922765194101826,0.29081194504457225,-0.02220317596311755,0.29165830761947525
8.262,0.24786,0.0,-0.04300658415111435,0.022095878633707332,0.31911685173997134,0.2908665841511143,-0.022095878633707332,0.29170464108123617
8.264,0.24791999999999997,0.0,-0.043001269836180224,0.02198832184278627,0.3190021349015021,0.2909212698361802,-0.02198832184278627,0.2917510437694397
8.266,0.24797999999999998,0.0,-0.042996027429912376,0.021880543629345998,0.3188836598044506,0.29097602742991235,-0.021880543629345998,0.29179754407535513
8.268,0.24804,0.0,-0.04299088452783678,0.021772578661631174,0.3187615976961094,0.29103088452783676,-0.021772578661631174,0.291844172343105
8.27,0.2481,0.0,-0.04298587018903469,0.02166445408983634,0.31863613795154233,0.2910858701890347,-0.02166445408983634,0.2918909597687434
8.272,0.24816,0.0,-0.042981016621757184,0.021556177900126892,0.31850751434869695,0.2911410166217572,-0.021556177900126892,0.29193793923574274
8.274000000000001,0.24822000000000002,0.0,-0.04297635687341061,0.02144775350602083,0.3183759567298382,0.2911963568734106,-0.02144775350602083,0.2919851441200421
8.276,0.24827999999999997,0.0,-0.042971923848511444,0.021339180704854507,0.3182416883439163,0.2912519238485114,-0.021339180704854507,0.29203260738933506
8.278,0.24834,0.0,-0.0429677497660368,0.021230456378760643,0.31810492436750304,0.2913077497660368,-0.021230456378760643,0.2920803611196795
8.28,0.24839999999999998,0.0,-0.04296386588306772,0.021121575021438386,0.3179658711593483,0.29136386588306773,-0.021121575021438386,0.29212843626342255
8.282,0.24846,0.0,-0.042960302370759554,0.021012529155905787,0.31782472599393474,0.29142030237075955,-0.021012529155905787,0.29217686255997877
8.284,0.24852000000000002,0.0,-0.04295708826758524,0.02090330967492302,0.31768167712639184,0.2914770882675853,-0.02090330967492302,0.29222566851718457
8.286,0.24857999999999997,0.0,-0.04295424444650171,0.020793902989767108,0.317536893050094,0.29153424444650167,-0.020793902989767108,0.2922748741964325
8.288,0.24864,0.0,-0.04295178512338698,0.02068429222650162,0.317390526199212,0.29159178512338696,-0.02068429222650162,0.29232449280954
8.290000000000001,0.24870000000000003,0.0,-0.0429497240605504,0.02057446044535892,0.3172427238039253,0.29164972406055045,-0.02057446044535892,0.2923745371389459
8.292,0.24875999999999998,0.0,-0.04294807451492974,0.020464390769258996,0.317093627976076,0.29170807451492975,-0.020464390769258996,0.2924250194951943
8.294,0.24882,0.0,-0.04294684919998758,0.020354066484627,0.3169433758329884,0.2917668491999876,-0.020354066484627,0.292475951685859
8.296,0.24887999999999996,0.0,-0.04294606025779695,0.020243471122657435,0.316792099642261,0.2918260602577969,-0.020243471122657435,0.29252734499304706
8.298,0.24894,0.0,-0.0429457192391172,0.02013258852635877,0.31663992697617993,0.2918857192391172,-0.02013258852635877,0.29257921015770827
8.3,0.249,0.0,-0.04294583709008659,0.020021402906919276,0.31648698086831833,0.2919458370900866,-0.020021402906919276,0.29263155736965996
8.302,0.24905999999999998,0.0,-0.04294642414467211,0.01990989889178948,0.31633337996751654,0.2920064241446721,-0.01990989889178948,0.2926843962626628
8.304,0.24912,0.0,-0.04294749012232933,0.019798061566140997,0.31617923868622827,0.29206749012232935,-0.019798061566140997,0.2927377359141347
8.306000000000001,0.24918,0.0,-0.04294905116331616,0.019685865576748767,0.3160246467266369,0.29212905116331617,-0.019685865576748767,0.2927915911311068
8.308,0.24924,0.0,-0.0429511217896841,0.01957330049350083,0.31586970157496624,0.2921911217896841,-0.01957330049350083,0.2928459761460329
8.31,0.2493,0.0,-0.042953712442425594,0.019460355013504748,0.3157145067818539,0.2922537124424256,-0.019460355013504748,0.2929009010802658
8.312,0.24935999999999997,0.0,-0.042956829753139816,0.0193470176969338,0.31555916851968313,0.2923168297531398,-0.0193470176969338,0.29295637226503807
8.314,0.24942,0.0,-0.042960476850459596,0.01923327731798934,0.31540379348030617,0.2923804768504596,-0.01923327731798934,0.2930123925701656
8.316,0.24948,0.0,-0.04296465366864511,0.019119123012420677,0.3152484875654881,0.29244465366864514,-0.019119123012420677,0.29306896172085145
8.318,0.24953999999999998,0.0,-0.04296935724203936,0.019004544321676083,0.3150933550517886,0.29250935724203936,-0.019004544321676083,0.2931260765933757
8.32,0.2496,0.0,-0.042974581978134516,0.01888953118801085,0.314938498044032,0.2925745819781345,-0.01888953118801085,0.2931837314862184
8.322000000000001,0.24966000000000002,0.0,-0.0429803199069247,0.018774073929338653,0.314784016108143,0.29264031990692474,-0.018774073929338653,0.29324191836627234
8.324,0.24972,0.0,-0.04298656090680416,0.01865816320849817,0.31463000601858976,0.29270656090680414,-0.01865816320849817,0.29330062709139165
8.326,0.24978,0.0,-0.04299346430471334,0.018541574028304354,0.3144756655862298,0.29277346430471335,-0.018541574028304354,0.29336000301409587
8.328,0.24983999999999998,0.0,-0.043000998278706314,0.01842443573117797,0.3143217667382925,0.2928409982787063,-0.01842443573117797,0.2934200233536927
8.33,0.24989999999999998,0.0,-0.04300914116779214,0.01830675622737901,0.314168502900799,0.2929091411677921,-0.01830675622737901,0.2934806676822551
8.332,0.24996000000000002,0.0,-0.04301786583199813,0.018188537441869164,0.3140160306154525,0.29297786583199814,-0.018188537441869164,0.29354190971945826
8.334,0.25001999999999996,0.0,-0.043027143237062006,0.01806977809010608,0.3138644812351921,0.293047143237062,-0.01806977809010608,0.29360372109295346
8.336,0.25008,0.0,-0.04303694431549022,0.017950475259127716,0.31371396834883,0.29311694431549024,-0.017950475259127716,0.29366607329904276
8.338000000000001,0.25014000000000003,0.0,-0.04304724082576877,0.01783062528212811,0.3135645925147906,0.2931872408257688,-0.01783062528212811,0.29372893861684624
8.34,0.2502,0.0,-0.04305800564808798,0.017710224202688127,0.3134164443010026,0.29325800564808796,-0.017710224202688127,0.2937922904332302
8.342,0.25026,0.0,-0.04306921277931616,0.017589268006639153,0.31326960625948785,0.2933292127793161,-0.017589268006639153,0.29385610325249784
8.344,0.25032,0.0,-0.04308083718179474,0.017467752727190856,0.31312415423145845,0.2934008371817947,-0.017467752727190856,0.29392035255204135
8.346,0.25038,0.0,-0.04309285457444161,0.01734567448496569,0.3129801582318963,0.2934728545744416,-0.01734567448496569,0.2939850145762701
8.348,0.25044,0.0,-0.0431052412147004,0.017223029498077178,0.31283768307006915,0.2935452412147004,-0.017223029498077178,0.2940500661195101
8.35,0.2505,0.0,-0.043117973696077366,0.01709981408161348,0.31269678880422747,0.29361797369607734,-0.01709981408161348,0.29411548432378753
8.352,0.25056,0.0,-0.04313102877212814,0.016976024646658407,0.31255753109217044,0.29369102877212816,-0.016976024646658407,0.2941812465029594
8.354000000000001,0.25062,0.0,-0.043144383209911055,0.016851657703713337,0.3124199614764601,0.29376438320991105,-0.016851657703713337,0.29424732999648884
8.356,0.25068,0.0,-0.04315801459544847,0.016726711977505224,0.31228413313185205,0.2938380145954485,-0.016726711977505224,0.29431371309365356
8.358,0.25074,0.0,-0.04317190420493067,0.01660119479530701,0.3121501170644942,0.2939119042049307,-0.01660119479530701,0.29438037825575275
8.36,0.25079999999999997,0.0,-0.04318603494125314,0.01647511629145339,0.3120179843959976,0.2939860349412531,-0.01647511629145339,0.2944473097131244
8.362,0.25085999999999997,0.0,-0.043200390867405035,0.016348488971498203,0.31188780523571236,0.294060390867405,-0.016348488971498203,0.2945144929689237
8.364,0.25092000000000003,0.0,-0.043214956872315954,0.016221327397046317,0.3117596479305954,0.294134956872316,-0.016221327397046317,0.2945819144428275
8.366,0.25098,0.0,-0.04322971843313275,0.01609364796117859,0.3116335785856074,0.2942097184331327,-0.01609364796117859,0.29464956121671315
8.368,0.25104,0.0,-0.04324466144778736,0.015965468732159437,0.3115096607781528,0.29428466144778737,-0.015965468732159437,0.29471742085475094
8.370000000000001,0.25110000000000005,0.0,-0.04325977211892337,0.015836809348938014,0.31138795541207753,0.2943597721189234,-0.015836809348938014,0.29478548127792714
8.372,0.25116,0.0,-0.04327503687551335,0.015707690956316415,0.3112685206725654,0.29443503687551337,-0.015707690956316415,0.29485373067855875
8.374,0.25122,0.0,-0.04329044232235446,0.01557813617092671,0.31115141205463653,0.29451044232235446,-0.01557813617092671,0.29492215746442113
8.376,0.25127999999999995,0.0,-0.043305975210462394,0.015448169071605606,0.3110366824460974,0.29458597521046237,-0.015448169071605606,0.29499075022509447
8.378,0.25134,0.0,-0.043321622423471456,0.015317815209583299,0.31092438225159874,0.2946616224234715,-0.015317815209583299,0.2950594977153378
8.38,0.2514,0.0,-0.04333737097669391,0.015187101635262434,0.3108145595485763,0.29473737097669395,-0.015187101635262434,0.2951283888519251
8.382,0.25145999999999996,0.0,-0.04335320802664109,0.015056056939365313,0.3107072602687308,0.29481320802664107,-0.015056056939365313,0.29519741272159034
8.384,0.25152,0.0,-0.04336912088966796,0.014924711306954776,0.3106025284006828,0.294889120889668,-0.014924711306954776,0.29526655859862827
8.386000000000001,0.25158,0.0,-0.04338509706904816,0.014793096583346625,0.31050040621074326,0.29496509706904817,-0.014793096583346625,0.29533581597137387
8.388,0.25164,0.0,-0.04340112429027193,0.01466124635127206,0.31040093447954314,0.2950411242902719,-0.01466124635127206,0.29540517457729204
8.39,0.25170000000000003,0.0,-0.04341719054472266,0.014529196018847888,0.3103041527526769,0.2951171905447227,-0.014529196018847888,0.2954746244467776
8.392,0.25176,0.0,-0.043433283562623805,0.014396986971446648,0.31021008825821944,0.2951932835626238,-0.014396986971446648,0.29554415557466135
8.394,0.25182,0.0,-0.04344938847378256,0.014264683161037437,0.3101187108032693,0.29526938847378253,-0.014264683161037437,0.2956137563703122
8.396,0.25188,0.0,-0.043465490730352226,0.014132349745031868,0.31002999584921503,0.2953454907303522,-0.014132349745031868,0.2956834155039279
8.398,0.25194,0.0,-0.04348158034406259,0.014000057205163697,0.30994393407177717,0.2954215803440626,-0.014000057205163697,0.2957531263312888
8.4,0.252,0.0,-0.04349765078838218,0.013867880362204103,0.3098605260976928,0.2954976507883822,-0.013867880362204103,0.29582288573941173
8.402000000000001,0.25206,0.0,-0.04351369817692808,0.013735897763409475,0.30977977933560513,0.2955736981769281,-0.013735897763409475,0.2958926932882132
8.404,0.25212,0.0,-0.043529720976388096,0.013604191558857469,0.309701706657032,0.2956497209763881,-0.013604191558857469,0.29596255091039175
8.406,0.25218,0.0,-0.04354571979576925,0.013472847398974738,0.30962632534501616,0.2957257197957693,-0.013472847398974738,0.2960324626890806
8.408,0.25223999999999996,0.0,-0.04356169723186066,0.013341954335297482,0.30955365622916403,0.2958016972318606,-0.013341954335297482,0.2961024346923451
8.41,0.25229999999999997,0.0,-0.043577657698062724,0.013211604316906229,0.30948372216204884,0.2958776576980627,-0.013211604316906229,0.29617247477359954
8.412,0.25236000000000003,0.0,-0.04359360725482376,0.013081891635677514,0.3094165466235019,0.2959536072548238,-0.013081891635677514,0.2962425923730585
8.414,0.25242,0.0,-0.043609557407819736,0.01295288395242464,0.3093522296148161,0.2960295574078197,-0.01295288395242464,0.2963128010426728
8.416,0.25248,0.0,-0.04362552300922134,0.012824651613813064,0.30929086254229543,0.2961055230092213,-0.012824651613813064,0.2963831176797696
8.418000000000001,0.25254000000000004,0.0,-0.043641527499230066,0.012697272528525249,0.3092325134008932,0.2961815274992301,-0.012697272528525249,0.296453567968815
8.42,0.2526,0.0,-0.04365759629837576,0.012570825527320426,0.3091772477083826,0.2962575962983758,-0.012570825527320426,0.29652417948445575
8.422,0.25266,0.0,-0.04367371391009684,0.012445404027367664,0.30912508300473307,0.29633371391009683,-0.012445404027367664,0.29659493940584275
8.424,0.25272,0.0,-0.043689853737583946,0.012321108250082946,0.30907602665459305,0.29640985373758394,-0.012321108250082946,0.29666582395221425
8.426,0.25278,0.0,-0.04370598659611571,0.012198039678235668,0.30903008847103425,0.2964859865961157,-0.012198039678235668,0.29673680664835617
8.428,0.25284,0.0,-0.043722074937302,0.012076298641309926,0.30898727698390566,0.296562074937302,-0.012076298641309926,0.296807852456757
8.43,0.25289999999999996,0.0,-0.043738087661103195,0.011955985770337192,0.3089476007604917,0.29663808766110317,-0.011955985770337192,0.2968789326425451
8.432,0.25296,0.0,-0.04375397628984181,0.0118371959342653,0.308911085480252,0.2967139762898418,-0.0118371959342653,0.29695000072960936
8.434000000000001,0.25302,0.0,-0.04376969378653053,0.01172002320071098,0.3088777576567038,0.29678969378653053,-0.01172002320071098,0.29702101151556226
8.436,0.25307999999999997,0.0,-0.043785205329787365,0.011604563792484724,0.3088476352565327,0.29686520532978733,-0.011604563792484724,0.29709193196098516
8.438,0.25314000000000003,0.0,-0.04380051259819029,0.011490905743768078,0.30882075736534176,0.2969405125981903,-0.011490905743768078,0.297162765057953
8.44,0.2532,0.0,-0.04381563671823313,0.011379133414488618,0.30879716830469006,0.2970156367182331,-0.011379133414488618,0.2972335329877875
8.442,0.25326,0.0,-0.0438306150904774,0.011269331046355186,0.3087769102946519,0.2970906150904774,-0.011269331046355186,0.2973042740982217
8.444,0.25332,0.0,-0.04384550388149366,0.01116158200489219,0.30876002499941113,0.29716550388149365,-0.01116158200489219,0.29737504537199144
8.446,0.25338,0.0,-0.04386031028585604,0.011055954266604636,0.30874649745709376,0.297240310285856,-0.011055954266604636,0.2974458542047228
8.448,0.25344,0.0,-0.04387502418629244,0.01095251467512693,0.3087363054490477,0.2973150241862924,-0.01095251467512693,0.2975166905983671
8.45,0.25349999999999995,0.0,-0.04388965380688945,0.01085129087793878,0.3087292859087749,0.2973896538068894,-0.01085129087793878,0.29758756140856957
8.452,0.25356,0.0,-0.04390421161106216,0.010752296154138178,0.30872523800490503,0.2974642116110622,-0.010752296154138178,0.2976584772217601
8.454,0.25362,0.0,-0.043918706913121636,0.010655543677215374,0.308723977805919,0.2975387069131217,-0.010655543677215374,0.2977294455081485
8.456,0.25367999999999996,0.0,-0.04393314834850339,0.010561061348469913,0.3087253380388514,0.29761314834850333,-0.010561061348469913,0.297800473617344
8.458,0.25374,0.0,-0.04394752095801322,0.010468940045750079,0.30872932855429436,0.29768752095801326,-0.010468940045750079,0.2978715475499617
8.46,0.2538,0.0,-0.04396187612098195,0.010379302531739035,0.30873603064765853,0.297761876120982,-0.010379302531739035,0.29794272065639127
8.462,0.25386,0.0,-0.043976267383559225,0.010292269836401469,0.30874551571019304,0.2978362673835592,-0.010292269836401469,0.2980140483053714
8.464,0.25392,0.0,-0.04399078007848778,0.010207945199116171,0.3087577901696506,0.29791078007848776,-0.010207945199116171,0.2980856169494953
8.466,0.25398,0.0,-0.044005505617483,0.010126426384182338,0.30877284155592366,0.297985505617483,-0.010126426384182338,0.29815751888795505
8.468,0.25404,0.0,-0.04402053268300015,0.010047809918518504,0.308790654587625,0.29806053268300015,-0.010047809918518504,0.2982298436230561
8.47,0.2541,0.0,-0.04403594772628227,0.009972191405065086,0.3088112107463968,0.29813594772628227,-0.009972191405065086,0.2983026783789709
8.472,0.25416,0.0,-0.044051835342578664,0.009899665785181885,0.3088344881026699,0.29821183534257867,-0.009899665785181885,0.29837610849571644
