t,x_ref,y_ref,x_real,y_real,e_pos
6.3260000000000005,0.25311999999999213,0.0,-0.0002900210959806612,-0.11203196941158475,0.2770700289856332
6.328,0.25319999999999215,0.0,-0.0003161384016317174,-0.11202795359043291,0.2771654646880298
6.33,0.2532799999999922,0.0,-0.000341922998305979,-0.11202636557472433,0.27726158480618346
6.332,0.2533599999999922,0.0,-0.0003674122696760985,-0.1120273114657301,0.2773584652598545
6.3340000000000005,0.2534399999999922,0.0,-0.0003926425226762171,-0.11203089604294943,0.27745618046500053
6.336,0.25351999999999225,0.0,-0.0004176491255082477,-0.11203722313555073,0.27755480361779183
6.338,0.2535999999999923,0.0,-0.00044246664063603806,-0.11204639584986331,0.27765440691586185
6.34,0.2536799999999923,0.0,-0.0004671289382932701,-0.11205851669933095,0.27775506172242437
6.3420000000000005,0.2537599999999923,0.0,-0.000491669286404713,-0.11207368766601325,0.27785683868132255
6.344,0.25383999999999235,0.0,-0.0005161269174008826,-0.11209200947444856,0.27795981344150616
6.346,0.2539199999999924,0.0,-0.0005405589953702998,-0.11211357998098695,0.278064076968575
6.348,0.2539999999999924,0.0,-0.0005650061497234395,-0.1121384899927403,0.27816970232909405
6.3500000000000005,0.2540799999999924,0.0,-0.0005894959748903481,-0.11216682519638707,0.2782767486778902
6.352,0.25415999999999245,0.0,-0.0006140571684761365,-0.11219867231629753,0.2783852766861459
6.354,0.25423999999999247,0.0,-0.0006387190788354483,-0.11223411865004006,0.27849534794752917
6.356,0.2543199999999925,0.0,-0.0006635114262381568,-0.1122732517355675,0.27860702459652525
6.3580000000000005,0.2543999999999925,0.0,-0.0006884542835492657,-0.11231616702980914,0.27872036324071225
6.36,0.25447999999999255,0.0,-0.0007135663369703659,-0.11236295792951144,0.27883541850784854
6.362,0.25455999999999257,0.0,-0.0007388628558340994,-0.1124137239727883,0.27895224450236716
6.364,0.2546399999999926,0.0,-0.0007643555447549204,-0.11246857284897906,0.2790708954905794
6.3660000000000005,0.2547199999999926,0.0,-0.0007900568272077356,-0.11252760980336782,0.27919142556299636
6.368,0.25479999999999264,0.0,-0.0008159797680722721,-0.11259093775083447,0.27931388862067
6.37,0.25487999999999267,0.0,-0.0008421379777608633,-0.11265865740680157,0.2794383383514443
6.372,0.2549599999999927,0.0,-0.0008685455218158401,-0.112730867408614,0.2795648282071666
6.3740000000000006,0.2550399999999927,0.0,-0.000895216841946442,-0.11280766441875295,0.27969341138386583
6.376,0.25511999999999274,0.0,-0.0009221666894011313,-0.11288914320784214,0.2798241408048992
6.378,0.25519999999999277,0.0,-0.0009494100699178006,-0.11297539671807989,0.27995706910662344
6.38,0.2552799999999928,0.0,-0.0009769621989139247,-0.11306651610884311,0.280092248626061
6.382000000000001,0.2553599999999928,0.0,-0.0010048384654161528,-0.11316259078659509,0.2802297313900322
6.384,0.25543999999999284,0.0,-0.0010330544032587314,-0.11326370842125728,0.2803695691052594
6.386,0.25551999999999286,0.0,-0.0010616325405453232,-0.11336993655147737,0.2805118119988065
6.388,0.2555999999999929,0.0,-0.0010905944121474276,-0.11348134296371458,0.28065650974190165
6.390000000000001,0.2556799999999929,0.0,-0.001119960321554445,-0.1135979968301988,0.2808037117008644
6.392,0.25575999999999294,0.0,-0.001149749888149843,-0.11371996761121785,0.28095346700314006
6.394,0.25583999999999296,0.0,-0.001179982336683982,-0.11384732441900676,0.2811058245531606
6.396,0.255919999999993,0.0,-0.0012108911508809024,-0.1139786366278373,0.2812604216586172
6.398000000000001,0.255999999999993,0.0,-0.0012426841852673093,-0.11411296300163487,0.2814170692972444
6.4,0.25607999999999304,0.0,-0.0012754916513827437,-0.11424940602432211,0.2815755242559832
6.402,0.25615999999999306,0.0,-0.0013074279086556335,-0.1143911064611746,0.2817353397628828
6.404,0.2562399999999931,0.0,-0.001338553669628692,-0.11453661938176694,0.2818959887794397
6.406,0.2563199999999931,0.0,-0.001368828493903502,-0.11468495020893985,0.282057033479018
6.408,0.25639999999999313,0.0,-0.0013981672721037918,-0.11483538988932278,0.2822181103683547
6.41,0.25647999999999316,0.0,-0.0014264692658305302,-0.11498741809480209,0.2823789177847243
6.412,0.2565599999999932,0.0,-0.0014536326482354463,-0.1151406441313511,0.2825392053562081
6.414,0.2566399999999932,0.0,-0.0014795615518895444,-0.11529476933178391,0.2826987652802988
6.416,0.25671999999999323,0.0,-0.0015041692379571183,-0.1154495621122921,0.28285742516425055
6.418,0.25679999999999326,0.0,-0.001527379258357391,-0.11560484078870646,0.2830150421590165
6.42,0.2568799999999933,0.0,-0.001549125585876354,-0.11576046134689984,0.28317149814613096
6.422,0.2569599999999933,0.0,-0.0015693522239638592,-0.11591630850631512,0.28332669577551306
6.424,0.25703999999999333,0.0,-0.0015880125672617902,-0.11607228905458548,0.2834805551900509
6.426,0.25711999999999335,0.0,-0.00160506865776904,-0.11622832679851236,0.2836330113057111
6.428,0.2571999999999934,0.0,-0.0016204904146393335,-0.11638435869522984,0.2837840115428826
6.43,0.2572799999999934,0.0,-0.0016342548795456964,-0.11654033186252616,0.28393351392615607
6.432,0.2573599999999934,0.0,-0.001646345499723856,-0.11669620125422597,0.2840814854866218
6.434,0.25743999999999345,0.0,-0.0016567514596703696,-0.1168519278446162,0.28422790091395705
6.436,0.2575199999999935,0.0,-0.0016654670660787845,-0.11700747720603803,0.28437274141587404
6.438,0.2575999999999935,0.0,-0.001672491186866786,-0.1171628183923099,0.2845159937505622
6.44,0.2576799999999935,0.0,-0.0016778267429587465,-0.11731792306141452,0.28465764940410654
6.442,0.25775999999999355,0.0,-0.0016814802502229257,-0.11747276478626528,0.2847977038898886
6.444,0.2578399999999936,0.0,-0.001683461408268162,-0.11762731851391936,0.28493615615098855
6.446,0.2579199999999936,0.0,-0.0016837827324722584,-0.11778156014237098,0.28507300804982627
6.448,0.2579999999999936,0.0,-0.0016824592255144848,-0.11793546619076632,0.28520826393188725
6.45,0.25807999999999365,0.0,-0.001679508084734933,-0.11808901354404726,0.2853419302525066
6.452,0.2581599999999937,0.0,-0.0016749484417890148,-0.1182421792570323,0.2854740152574241
6.454,0.2582399999999937,0.0,-0.001668801131268909,-0.11839494040605605,0.28560452870926917
6.456,0.2583199999999937,0.0,-0.001661088485199581,-0.11854727397872108,0.2857334816533265
6.458,0.25839999999999375,0.0,-0.0016518341505673644,-0.11869915679422476,0.285860886216934
6.46,0.25847999999999377,0.0,-0.0016410629272918407,-0.1188505654482265,0.2859867554377021
6.462,0.2585599999999938,0.0,-0.001628800624298654,-0.11900147627740905,0.28611110311644766
6.464,0.2586399999999938,0.0,-0.0016150706009955282,-0.11915187438423971,0.2862339444279864
6.466,0.25871999999999384,0.0,-0.001599896408670476,-0.11930174660114665,0.28635529540817284
6.468,0.25879999999999387,0.0,-0.0015833029367261517,-0.11945107813139422,0.28647517259788524
6.47,0.2588799999999939,0.0,-0.0015653237020389346,-0.11959986184089849,0.2865936035410048
6.472,0.2589599999999939,0.0,-0.0015459939858270995,-0.11974808979844531,0.28671061702161843
6.474,0.25903999999999394,0.0,-0.0015253491027599673,-0.11989575128686973,0.28682624065744566
6.476,0.25911999999999397,0.0,-0.0015034331031837846,-0.12004282161821007,0.2869405041198401
6.478,0.259199999999994,0.0,-0.0014802900085510557,-0.1201892725136865,0.2870534354894718
6.48,0.259279999999994,0.0,-0.0014559625848775688,-0.12033507417481178,0.2871650610044979
6.482,0.25935999999999404,0.0,-0.001430492565632009,-0.12048019557744678,0.2872754053848009
6.484,0.25943999999999406,0.0,-0.0014054865714738078,-0.12062052360318182,0.287384200294678
6.486,0.2595199999999941,0.0,-0.001380683136028132,-0.1207569944483822,0.2874915966929289
6.488,0.2595999999999941,0.0,-0.0013558654888223436,-0.12089007128757985,0.2875975887745469
6.49,0.25967999999999414,0.0,-0.0013309516324684955,-0.12101986941576331,0.2877021474815441
6.492,0.25975999999999416,0.0,-0.0013057844263686404,-0.12114668588782691,0.28780525238389226
6.494,0.2598399999999942,0.0,-0.0012802241781321717,-0.12127072660709343,0.2879068609926609
6.496,0.2599199999999942,0.0,-0.001254273842683414,-0.12139210160151986,0.28800702013750235
6.498,0.25999999999999424,0.0,-0.0012279985146376187,-0.1215108229752521,0.2881057918683405
6.5,0.26007999999999426,0.0,-0.0012015069280590855,-0.12162688332765839,0.28820326960427467
6.502,0.2601599999999943,0.0,-0.0011747652229867908,-0.12174030678179001,0.2882994308171194
6.5040000000000004,0.2602399999999943,0.0,-0.0011477517676597227,-0.12185111902389427,0.28839426482079006
6.506,0.26031999999999433,0.0,-0.0011204528637300884,-0.12195935063067243,0.28848777027777905
6.508,0.26039999999999436,0.0,-0.001092853544895198,-0.12206505312192248,0.28857995365012246
6.51,0.2604799999999944,0.0,-0.0010649518899706677,-0.12216827537655561,0.2886708322079078
6.5120000000000005,0.2605599999999944,0.0,-0.001036809729455862,-0.12226911798355969,0.2887605029658728
6.514,0.26063999999999443,0.0,-0.0010084574723891715,-0.1223676944190719,0.28884904004534456
6.516,0.26071999999999446,0.0,-0.000979913823418787,-0.12246411823827812,0.2889365071275364
6.518,0.2607999999999945,0.0,-0.0009511889814114576,-0.12255850080234086,0.2890229593857503
6.5200000000000005,0.2608799999999945,0.0,-0.0009222867369851387,-0.12265095078113819,0.28910844516933243
6.522,0.26095999999999453,0.0,-0.0008931588808764364,-0.12274153148855284,0.2891929466083951
6.524,0.26103999999999455,0.0,-0.0008637548508036558,-0.12283030186823085,0.2892764419409014
6.526,0.2611199999999946,0.0,-0.000834027413662255,-0.12291732194528301,0.28935891296525706
6.5280000000000005,0.2611999999999946,0.0,-0.0008039322137922701,-0.12300265287956894,0.28944034464963303
6.53,0.2612799999999946,0.0,-0.0007734275273638202,-0.12308635693218241,0.2895207248914542
6.532,0.26135999999999465,0.0,-0.0007424741358255911,-0.12316849737827545,0.2896000443621177
6.534,0.2614399999999947,0.0,-0.0007110313617306816,-0.12324915398500869,0.289678299501424
6.5360000000000005,0.2615199999999947,0.0,-0.0006790578328119879,-0.12332841877897617,0.2897554914180817
6.538,0.2615999999999947,0.0,-0.0006465142344127367,-0.12340638259549098,0.2898316226594365
6.54,0.26167999999999475,0.0,-0.0006133629421787576,-0.12348313420967429,0.289906696503822
6.542,0.2617599999999948,0.0,-0.0005795676665026972,-0.12355875990056464,0.2899807164478531
6.5440000000000005,0.2618399999999948,0.0,-0.0005450931385633882,-0.12363334324846621,0.290053685830956
6.546,0.2619199999999948,0.0,-0.0005099048463147321,-0.12370696505028549,0.29012560755575445
6.548,0.26199999999999485,0.0,-0.0004739688189566943,-0.12377970328778942,0.29019648387529634
6.55,0.2620799999999949,0.0,-0.00043725391097913433,-0.12385162335002226,0.2902663142829264
6.5520000000000005,0.2621599999999949,0.0,-0.0003996520756199976,-0.12392310120075692,0.2903351613382041
6.554,0.2622399999999949,0.0,-0.00036127550203391237,-0.1239942394077734,0.29040317026782725
6.556,0.26231999999999495,0.0,-0.0003222476598143472,-0.12406513827735378,0.290470495561211
6.558,0.26239999999999497,0.0,-0.0002827556658935932,-0.12413555959060828,0.2905372046384049
6.5600000000000005,0.262479999999995,0.0,-0.00024277709926921916,-0.12420549813994697,0.2906032748868155
6.562,0.262559999999995,0.0,-0.00020217763739827934,-0.12427525552385651,0.29066871371419534
6.564,0.26263999999999504,0.0,-0.00016109326429856332,-0.12434458803492289,0.29073353985132616
6.566,0.26271999999999507,0.0,-0.00011947970818361142,-0.1244135108675373,0.2907977196947268
6.5680000000000005,0.2627999999999951,0.0,-7.720188347137174e-05,-0.12448233534460884,0.29086126432189013
6.57,0.2628799999999951,0.0,-3.432165301345952e-05,-0.12455113827597486,0.2909242626115991
6.572,0.26295999999999514,0.0,8.988835140037565e-06,-0.12461971467669325,0.2909867824467637
6.574,0.26303999999999517,0.0,5.2898280328068485e-05,-0.12468835913126622,0.2910487975817082
6.5760000000000005,0.2631199999999952,0.0,9.724751998974417e-05,-0.12475685018640181,0.2911103570651352
6.578,0.2631999999999952,0.0,0.00014222147186481943,-0.12482547679286635,0.2911714177262619
6.58,0.26327999999999524,0.0,0.00018773214498878261,-0.12489428514458017,0.29123207904842174
6.582,0.26335999999999526,0.0,0.00023364390974215695,-0.12496309949931625,0.2912923883416981
6.5840000000000005,0.2634399999999953,0.0,0.00028015867570429105,-0.1250321862535653,0.2913522776385526
6.586,0.2635199999999953,0.0,0.00032718099199830847,-0.1251015481066176,0.29141183455043246
6.588,0.26359999999999534,0.0,0.00037461976326030866,-0.12517105865966568,0.29147108729127014
6.59,0.26367999999999536,0.0,0.0004226712428626116,-0.12524095517792208,0.29152996072139714
6.5920000000000005,0.2637599999999954,0.0,0.0004712465522420885,-0.12531122278517687,0.2915885290061803
6.594,0.2638399999999954,0.0,0.0005202914480708779,-0.12538188792169885,0.2916468527700581
6.596,0.26391999999999544,0.0,0.0005697699830276912,-0.12545298390669454,0.29170497908174825
6.598,0.26399999999999546,0.0,0.0006196586745126462,-0.12552454360512239,0.29176294357577714
6.6000000000000005,0.2640799999999955,0.0,0.0006699435013307009,-0.125596598162458,0.2918207726235604
6.602,0.2641599999999955,0.0,0.0007206178639122946,-0.12566917698750132,0.2918784851696973
6.604,0.26423999999999553,0.0,0.0007716808162989975,-0.12574230765811867,0.29193609428892336
6.606,0.26431999999999556,0.0,0.000823140789750116,-0.1258160279869632,0.2919936090260885
6.6080000000000005,0.2643999999999956,0.0,0.0008750074852476164,-0.1258903706428917,0.29205103509575625
6.61,0.2644799999999956,0.0,0.000927291302065403,-0.12596536318317098,0.2921083754086558
6.612,0.26455999999999563,0.0,0.00098000335680397,-0.12604102923350044,0.2921656305602441
6.614,0.26463999999999566,0.0,0.0010331554203122759,-0.12611738918116178,0.2922227991843381
6.6160000000000005,0.2647199999999957,0.0,0.0010867599127183367,-0.12619446079012597,0.29227987822124646
6.618,0.2647999999999957,0.0,0.0011408296724597226,-0.12627225947224877,0.2923368632417601
6.62,0.26487999999999573,0.0,0.0011953776583949855,-0.1263507983158663,0.2923937487267628
6.622,0.26495999999999575,0.0,0.0012504167800190251,-0.12643008818021476,0.2924505282595857
6.6240000000000006,0.2650399999999958,0.0,0.0013059597420539846,-0.1265101377629581,0.29250719469370373
6.626,0.2651199999999958,0.0,0.0013620189027775211,-0.12659095364987144,0.2925637403002369
6.628,0.26519999999999583,0.0,0.0014186061449175751,-0.12667254035255138,0.29262015689883136
6.63,0.26527999999999585,0.0,0.0014757327578155215,-0.12675490033808692,0.2926764359747843
6.632000000000001,0.2653599999999959,0.0,0.001533410567176985,-0.1268380363079508,0.2927325686462137
6.634,0.2654399999999959,0.0,0.0015916523795533257,-0.12692195224805733,0.29278854571942536
6.636,0.2655199999999959,0.0,0.0016504694649820642,-0.12700664908576711,0.2928443580756915
6.638,0.26559999999999595,0.0,0.0017098715560274543,-0.12709212485886362,0.2928999967417466
6.640000000000001,0.265679999999996,0.0,0.001769866851776145,-0.12717837487631248,0.29295545295230635
6.642,0.265759999999996,0.0,0.0018304620167878946,-0.1272653918540781,0.29301071820635116
6.644,0.265839999999996,0.0,0.0018916621732672795,-0.1273531660259081,0.293065784318667
6.646,0.26591999999999605,0.0,0.0019534708868527823,-0.12744168523227592,0.29312064346763844
6.648000000000001,0.2659999999999961,0.0,0.0020158901468384557,-0.12753093499078114,0.29317528823996547
6.65,0.2660799999999961,0.0,0.002078920341541473,-0.12762089855072248,0.2932297116728172
6.652,0.2661599999999961,0.0,0.0021425602292640573,-0.12771155693388622,0.29328390729388715
6.654,0.26623999999999615,0.0,0.002206806904992871,-0.12780288896298458,0.2933378691598278
6.656000000000001,0.26631999999999617,0.0,0.002271655762678853,-0.12789487127866195,0.2933915918935891
6.658,0.2663999999999962,0.0,0.002337100452663105,-0.12798747834556046,0.29344507072125137
6.66,0.2664799999999962,0.0,0.0024031328335657066,-0.12808068244758966,0.29349830150901535
6.662,0.26655999999999624,0.0,0.0024697429177359836,-0.1281744536722679,0.29355128080108706
6.664,0.26663999999999627,0.0,0.002536936265959527,-0.1282687384833864,0.2936039808071819
6.666,0.2667199999999963,0.0,0.002604716571800827,-0.12836348032783942,0.2936563740534703
6.668,0.2667999999999963,0.0,0.002673084184332191,-0.12845862131185307,0.2937084354383391
6.67,0.26687999999999634,0.0,0.00274203619325809,-0.12855410199511838,0.29376014206107176
6.672,0.26695999999999637,0.0,0.002811566475845178,-0.12864986118511226,0.29381147308471733
6.674,0.2670399999999964,0.0,0.0028816657065076964,-0.12874583572872236,0.29386240963110216
6.676,0.2671199999999964,0.0,0.002952321332214145,-0.1288419603003444,0.29391293470475266
6.678,0.26719999999999644,0.0,0.0030235175164743445,-0.12893816718543027,0.2939630331427825
6.68,0.26727999999999646,0.0,0.0030952350540329435,-0.12903438605842923,0.294012691588356
6.682,0.2673599999999965,0.0,0.003167451258038334,-0.12913054375452793,0.2940618984858664
6.684,0.2674399999999965,0.0,0.0032401386241754904,-0.12922656302419985,0.29411064472754217
6.686,0.26751999999999654,0.0,0.0033132559849525377,-0.12932235945201484,0.29415893023545475
6.688,0.26759999999999656,0.0,0.0033867531769664894,-0.1294178563565916,0.2942067663067979
6.69,0.2676799999999966,0.0,0.003460576126638055,-0.129512971477983,0.2942541651923152
6.692,0.2677599999999966,0.0,0.0035346596607528785,-0.1296076250722613,0.29430115010692875
6.694,0.26783999999999664,0.0,0.00360892926829008,-0.12970173601653362,0.2943477519291198
6.696,0.26791999999999666,0.0,0.003683307512351899,-0.12979521766825264,0.29439400161409407
6.698,0.2679999999999967,0.0,0.003757717986863263,-0.12988797668251284,0.29443992611428454
6.7,0.2680799999999967,0.0,0.0038320619988614557,-0.12997993274332933,0.2944855780064828
6.702,0.26815999999999673,0.0,0.003906259406916516,-0.13007099831085786,0.2945309899128072
6.704,0.26823999999999676,0.0,0.0039802549923812994,-0.13016107406153665,0.294576166775832
6.706,0.2683199999999968,0.0,0.004053982795125653,-0.13025009222164996,0.29462113701001424
6.708,0.2683999999999968,0.0,0.004127367470655526,-0.13033798810904978,0.2946659387311385
6.71,0.26847999999999683,0.0,0.004200330945039796,-0.1304247030448926,0.29471061507883634
6.712,0.26855999999999686,0.0,0.004272795715136093,-0.13051020666047092,0.29475522114335234
6.714,0.2686399999999969,0.0,0.004344659378894361,-0.13059448645318408,0.29479984220822686
6.716,0.2687199999999969,0.0,0.004415829424145921,-0.1306775259326527,0.29484455288790334
6.718,0.26879999999999693,0.0,0.004486219973336218,-0.1307593071424222,0.2948894211672374
6.72,0.26887999999999695,0.0,0.0045557499613165615,-0.13083981149795904,0.2949345104109254
6.722,0.268959999999997,0.0,0.004624327151723121,-0.13091897657093982,0.29497987451101126
6.724,0.269039999999997,0.0,0.004691933155267111,-0.13099672443342816,0.29502549424894337
6.726,0.26911999999999703,0.0,0.004758546199674094,-0.13107297696045106,0.2950713533108479
6.728,0.26919999999999705,0.0,0.004824142317233871,-0.13114765627984581,0.29511743742651536
6.73,0.2692799999999971,0.0,0.004888696090978348,-0.13122068504383755,0.295163733825965
6.732,0.2693599999999971,0.0,0.0049521812052178045,-0.13129198650993149,0.29521023078737785
6.734,0.2694399999999971,0.0,0.005014507043825617,-0.13136147892844693,0.29525697192679995
6.736,0.26951999999999715,0.0,0.005075578146080288,-0.1314290830173596,0.2953040062586966
6.738,0.2695999999999972,0.0,0.005135304780618483,-0.13149472155879738,0.2953513785566347
6.74,0.2696799999999972,0.0,0.005193601416046553,-0.1315583194360498,0.2953991307515073
6.742,0.2697599999999972,0.0,0.005250385627272752,-0.13161980351641486,0.2954473028702531
6.744,0.26983999999999725,0.0,0.005305578261517558,-0.13167910552300538,0.29549593417820597
6.746,0.2699199999999973,0.0,0.0053591015902034024,-0.13173615828918295,0.295545063176819
6.748,0.2699999999999973,0.0,0.005410878820645147,-0.1317908955119297,0.2955947279406354
6.75,0.2700799999999973,0.0,0.005460833768955759,-0.1318432515972692,0.29564496635077764
6.752,0.27015999999999735,0.0,0.005508890644691532,-0.1318931615651424,0.29569581625488517
6.7540000000000004,0.27023999999999737,0.0,0.005554973912912953,-0.1319405609948317,0.29574731557590084
6.756,0.2703199999999974,0.0,0.0055990082101190055,-0.1319853859986711,0.29579950238537434
6.758,0.2703999999999974,0.0,0.005640918297908963,-0.13202757321569178,0.29585241495204667
6.76,0.27047999999999744,0.0,0.005680629043254232,-0.13206705981938888,0.29590609177309096
6.7620000000000005,0.27055999999999747,0.0,0.005718065417682002,-0.1321037835355151,0.2959605715930784
6.764,0.2706399999999975,0.0,0.005753195005070704,-0.1321377298003911,0.2960158764276361
6.766,0.2707199999999975,0.0,0.005786193800064918,-0.13216912613833467,0.296071949991475
6.768,0.27079999999999754,0.0,0.005817373338210328,-0.13219820718881659,0.29612861803026974
6.7700000000000005,0.27087999999999757,0.0,0.00584700219635463,-0.13222515400295884,0.29618572091829815
6.772,0.2709599999999976,0.0,0.005875219151326172,-0.1322500969320866,0.2962431926241251
6.774,0.2710399999999976,0.0,0.005902141674697299,-0.13227310106666784,0.2963009571080052
6.776,0.27111999999999764,0.0,0.005927887524658127,-0.13229422730848595,0.2963589362551473
6.7780000000000005,0.27119999999999767,0.0,0.005952568840279498,-0.13231352941591207,0.2964170538334879
6.78,0.2712799999999977,0.0,0.005976289053601453,-0.13233105297479308,0.2964752377911964
6.782,0.2713599999999977,0.0,0.005999141482748896,-0.132346835446209,0.29653342153227397
6.784,0.27143999999999774,0.0,0.006021208941165046,-0.13236090678679416,0.2965915445398852
6.7860000000000005,0.27151999999999776,0.0,0.00604256395835502,-0.13237329033941694,0.29664955257429276
6.788,0.2715999999999978,0.0,0.006063269357615893,-0.1323840038140211,0.29670739759243553
6.79,0.2716799999999978,0.0,0.006083379026950548,-0.13239306025387765,0.2967650374887301
6.792,0.27175999999999784,0.0,0.006102938776697023,-0.13240046892975987,0.2968224357265146
6.7940000000000005,0.27183999999999786,0.0,0.0061219872149703616,-0.13240623613411812,0.2968795609091806
6.796,0.2719199999999979,0.0,0.006140556597228786,-0.13241036586549615,0.29693638632562414
6.798,0.2719999999999979,0.0,0.006158673623397464,-0.13241286040417394,0.29699288949415176
6.8,0.27207999999999793,0.0,0.006176360167607615,-0.13241372078595035,0.2970490517212488
6.8020000000000005,0.27215999999999796,0.0,0.006195409663547518,-0.13241704573663984,0.2971050947298873
6.804,0.272239999999998,0.0,0.006215623331833633,-0.13242182349216983,0.2971607449154023
6.806,0.272319999999998,0.0,0.00623686695531702,-0.1324274412251872,0.29721584897229797
6.808,0.27239999999999803,0.0,0.006259041980288895,-0.1324335139561994,0.29727032336652015
6.8100000000000005,0.27247999999999806,0.0,0.006282070722940388,-0.13243979097294778,0.29732412580271966
6.812,0.2725599999999981,0.0,0.006305888593668404,-0.1324461035157873,0.2973772388352694
6.814,0.2726399999999981,0.0,0.006330439833754915,-0.13245233474594714,0.29742966028220913
6.816,0.27271999999999813,0.0,0.006355675033166403,-0.1324584019591154,0.29748139751016117
6.8180000000000005,0.27279999999999816,0.0,0.006381549577640406,-0.13246424568076526,0.29753246395851396
6.82,0.2728799999999982,0.0,0.006408022604049899,-0.1324698227357695,0.29758287698211566
6.822,0.2729599999999982,0.0,0.0064350562530121735,-0.13247510168656812,0.2976326564848028
6.824,0.27303999999999823,0.0,0.006462615109747137,-0.13248005973210078,0.2976818240362452
6.8260000000000005,0.27311999999999825,0.0,0.006490665773881079,-0.13248468053973336,0.29773040228968506
6.828,0.2731999999999983,0.0,0.006519162692897505,-0.13248895169295075,0.29777842653139497
6.83,0.2732799999999983,0.0,0.006548056366693463,-0.13249286373048852,0.297825936905949
6.832,0.2733599999999983,0.0,0.006577299713243389,-0.13249640982118174,0.29787297257017975
6.8340000000000005,0.27343999999999835,0.0,0.006606848030102267,-0.13249958538857418,0.2979195715597311
6.836,0.2735199999999984,0.0,0.00663665890064655,-0.13250238777688822,0.297965770723635
6.838,0.2735999999999984,0.0,0.006666692074549258,-0.13250481596228023,0.2980116057022283
6.84,0.2736799999999984,0.0,0.0066969093399556175,-0.13250687030772634,0.29805711093201126
6.8420000000000005,0.27375999999999845,0.0,0.006727274397344759,-0.13250855235731734,0.2981023196666105
6.844,0.2738399999999985,0.0,0.006757752740433417,-0.1325098646648179,0.2981472640067451
6.846,0.2739199999999985,0.0,0.006788313400506241,-0.13251081353626293,0.298191974555875
6.848,0.2739999999999985,0.0,0.006818931538486691,-0.13251141307203732,0.2982364798923552
6.8500000000000005,0.27407999999999855,0.0,0.0068495830746432744,-0.13251167677573752,0.29828080764946435
6.852,0.27415999999999857,0.0,0.006880244696576353,-0.1325116175437522,0.29832498450367667
6.854,0.2742399999999986,0.0,0.006910893870710274,-0.13251124771377892,0.29836903618597355
6.856,0.2743199999999986,0.0,0.0069415088526155015,-0.13251057913873632,0.2984129875054612
6.8580000000000005,0.27439999999999864,0.0,0.006972068693928893,-0.1325096232667712,0.2984568623787123
6.86,0.27447999999999867,0.0,0.007002557081621356,-0.13250839183013785,0.29850068069530955
6.862,0.2745599999999987,0.0,0.007032966044096457,-0.1325068975707229,0.2985444553178982
6.864,0.2746399999999987,0.0,0.007063285956921823,-0.1325051528096238,0.2985882004018114
6.8660000000000005,0.27471999999999874,0.0,0.00709350623894149,-0.13250316947027135,0.2986319307818651
6.868,0.27479999999999877,0.0,0.007123615781764134,-0.1325009591230969,0.29867566160751796
6.87,0.2748799999999988,0.0,0.0071536032212785065,-0.13249853303315004,0.2987194081208208
6.872,0.2749599999999988,0.0,0.007183457113977106,-0.13249590220247925,0.29876318551728953
6.8740000000000006,0.27503999999999884,0.0,0.007213166054702325,-0.1324930774044318,0.29880700885564615
6.876,0.27511999999999887,0.0,0.007242718872373312,-0.1324900695821969,0.2988508930591045
6.878,0.2751999999999989,0.0,0.007272105035883862,-0.13248689104961897,0.2988948530836479
6.88,0.2752799999999989,0.0,0.007301314116339818,-0.13248355383567179,0.29893890366571924
6.882000000000001,0.27535999999999894,0.0,0.007330335837418057,-0.13248006966605186,0.29898305926896235
6.884,0.27543999999999896,0.0,0.007357208840670425,-0.13247256381366868,0.2990273617566504
6.886,0.275519999999999,0.0,0.007382269300562635,-0.13246197675766602,0.2990719276548568
6.888,0.275599999999999,0.0,0.0074057415762085275,-0.13244894268165686,0.2991168378225735
6.890000000000001,0.27567999999999904,0.0,0.007427620290813062,-0.13243391275487867,0.2991622978705841
6.892,0.27575999999999906,0.0,0.00744783211353857,-0.13241713137892688,0.29920848269819517
6.894,0.2758399999999991,0.0,0.007466405905164678,-0.1323986521218746,0.2992553910810432
6.896,0.2759199999999991,0.0,0.007483376153149186,-0.13237852049067703,0.2993030131983234
6.898000000000001,0.27599999999999913,0.0,0.007498774142160021,-0.13235680101526517,0.299351350526696
6.9,0.27607999999999916,0.0,0.007512635505967396,-0.13233358820530092,0.2994004138917652
6.902,0.2761599999999992,0.0,0.0075249849895714,-0.13230895878599724,0.2994502160037416
6.904,0.2762399999999992,0.0,0.007535840296712147,-0.13228297794122745,0.2995007707750497
6.906000000000001,0.27631999999999923,0.0,0.007545214497754632,-0.13225570305719758,0.2995520928201491
6.908,0.27639999999999926,0.0,0.007553117592152979,-0.13222718606031567,0.29960419708983993
6.91,0.2764799999999993,0.0,0.007559557557648233,-0.13219747493565012,0.2996570986023052
6.912,0.2765599999999993,0.0,0.00756455178264393,-0.1321666226071835,0.29971080609988954
6.914,0.27663999999999933,0.0,0.007568141554713079,-0.1321346960220201,0.2997653130367685
6.916,0.27671999999999936,0.0,0.007570372450443732,-0.1321017575149572,0.2998206069445612
6.918,0.2767999999999994,0.0,0.0075712877172956486,-0.13206785066863544,0.29987666914522687
6.92,0.2768799999999994,0.0,0.00757093047695438,-0.13203301582862914,0.29993347961868366
6.922,0.27695999999999943,0.0,0.007569343505631155,-0.13199729182302847,0.29999101795733896
